review	label
예약하고 직장 회식으로 이용했어요!! 친절하시고 음식 너무 맛있어요 감사함니다	0
남자친구랑 쇼핑하기 전 든든하게 배 채우러 방문했습니다!	1
넓고 깔끔하고 좋아요. 중요한 식사자리나 모임에 좋겠어요.	0
친구의 생일을 맞아 방문했습니다! 좋은 노래와 넓은 공간이 참 좋아요 음식도 맛있게 잘 먹었습니다	1
키오스크 고장 나서 주문 못 하고 있는데 직원들은 멀뚱멀뚱 쳐다만 보고 안내도 안 해줌 답답해 죽는 줄	0
어머니 모시고 갔는데 음식이 간이 잘 맞고 맛있어서 어머니께 칭찬 받았어요 다시 방문할 예정이예요	1
국수에서 날파리 나왔는데 죄송하다는 말도 없이 그냥 다시 해준다고 퉁명스럽게 말함	0
매장분위기 좋아요 맛있어요	0
이런곳이있다니!!! 분위기 넘좋아요!! 크림브륄레도 맛있고 말차라떼도 넘맛있어용!!! 데이트하기 딱이네용	1
여자친구랑 입대 후 첫 데이트인데 너무 좋아요!! 사장님께서 친절하게 잘 알려주셔서 너무 좋았습니다 추천드려요!!	1
냉면 육수가 미지근해서 이게 냉면인지 온면인지 모르겠음 얼음 좀 띄워달라니까 없다고 함 헐	0
주말 늦잠 자고 와이프랑 브런치 즐기러 왔는데 에그 베네딕트 수란 터뜨리는 순간 힐링 그 자체.. 커피도 리필돼서 좋아요	1
월요병 때문에 축 처져 있었는데 점심에 이거 먹고 오후 버틸 힘 얻어갑니다!! 맵단짠 조합이 아주 그냥.. 스트레스 타파에 직빵이에요.	0
아브뉴프랑에 있어서 깔끔하고 맛났던 광교 한식 맛집이에요 데이트나 상견례같은 기념일에 딱!	1
단지에 생겼을 때부터 꾸준히 가는 곳! 다른 대기업 카페보다 훨씬 맛있고 가격도 넘 착하구요..! 사장님 친절하시고 말없이 배려해주시는 부분들이 있으신데 마음이 힘들 때 가면 그런 부분들도 감사했습니다 임신하고 출근할 때도 사들고 가고 일찍 퇴근하고 나서도 종종 갔었고 휴직하고 나서도 거의 매일 아침에 가서 복잡한 마음도 달랬던 것 같아요?? 저한텐 소중한 곳입니다 출산 축하드린다고 초코칩스콘 주셔서 정신없는 육아로 마음이 지쳐있는데 큰 감동이었어요..?? 육아하면서 더 많이 들를 것 같아요?? 오래오래 있어주세요??	0
음식이 40분 만에 나왔는데 죄송하다는 말 한마디 없네요 맛이라도 있으면 참겠는데 다 식어서 떡이 딱딱함	0
남자친구랑 놀러왔다가 이자카야 요비라는 술집 왔어요! 오마카세로 유명하더라구요! 분위기 너무 좋고 맛있습니다 추천해요!	1
여자친구와 데이트 장소로 아주 좋아요 ! 여자친구가 감동의 눈물을 흘리네요	1
삼겹이 먹고 싶어서 먼저 가서 삼겹 굽고 있으니 남친와서 같이 냠냠2인분 굽고,1인분 추가. 늘 맛있다	1
화장실 갔다가 주방 직원분이 손 안 씻고 바로 요리하는 거 목격함.. 입맛 뚝 떨어짐	0
좋아하는 연인과 함께하면 행복한 곳입니다	1
주말 데이트로 요비 오마카세 방문했어요! 분위기도 조용하고, 프라이빗하게 데이트할 수 있어서 너무 좋았어요! 사시미부터 타다끼, 통우럭튀김 등 둘이 먹기 충분한 양과 맛있는 음식이 나와서 감탄하면서 먹었습니다 기념일에 또 오고싶어요!!	1
탕수육 소스가 너무 달아서 설탕물에 찍어 먹는 기분임 고기 맛은 하나도 안 느껴짐	0
너무 친절하시고 매장도 깨끗하고 고기도 너무 맛있습니다! 아이들과 함께 왔는데 아이들도 배려 많이 해주셔서 감사했습니다	1
빵과 커피가 모두 맛있어요 3층 건물이어서 자리도 많고 편하게 대화하거나 작업하기도 좋고 데이트하기 좋아요. 인테리어 좋으면서 커피랑 빵 다 맛있네요	1
연말 팀회식 장소선정 고민하다 우연히 예약하고 방문하였는데.. 직원들 모두 만족한 회식이었어요 일단 재료가 호텔 뷔페만큼 신선했구요 맛 또한 너무 좋았어요 조만간 가족모임으로 또 방문할 예정이에요!!	1
여기 오마카세 미쳤습니다 .. 가성비가 내랴서 일행 모듀 감동 술집 중에 가성비 최곤 것 같아용 ! 소개팅 데이트 장소로두 추천 드려욤	1
먹으려고 아껴둔 아이스크림 누가 먹어서 진짜 분노 폭발했는데 더 맛있는 스테이크 사 먹고 기분 풀었습니다.	0
여자 친구랑 데이트 기념으로 왔어요! 분위기 너무 좋고 앞으로도 재방문 의사있습니다	1
여기 썸녀랑 오면 다음 날 여친 생깁니다	1
비 오는 창밖 보며 막걸리 한잔하니 시인이 된 기분이에요 분위기에 취하고 맛에 반하고	0
화장실 관리가 너무 안 되어 있어요 냄새나고 휴지도 없고 식당 위생은 화장실만 봐도 안다는데	0
상사한테 깨지고 홧김에 시켰는데 매운 족발 뜯으면서 씹고 뜯고 맛보고 즐기니 스트레스 타파 완료	0
분위기도 좋고 일본풍 인테리어가 예뻐서 데이트나 소규모 모임할 때 좋을 거 같아요 죽이 너무 맛있어요!	1
데이트 할겸 방문 했는데 너무 맛있게 잘 먹고 가요!! 추가로 알리오올리오도 시켜먹었는데 맛있었어요	1
데이트하기 분위기 너무 좋은 술집! 오마카세가 가성비 최고입니다.	1
가족들이랑 왔는데 너무 맛있어했어요 !! 역시나 .. 갈비1위 맛집 에요 저녁시간 잘 맞춰가야 할 거 같아요 웨이팅 있어요 !	1
물통 안에 물때 낀 거 보고 경악함 물도 찝찝해서 편의점 가서 사 먹음	0
오늘 진짜 개같은 소리만 들어서 멘탈 가루 됐는데 매콤한 낙지볶음 한 그릇 비우니까 그나마 살 것 같네요.	0
친구 생일 파티 하러 왔는데 분위기가 다 했네요 좋은 음악과 맛있는 음식 덕분에 우울할 틈 없이 웃다 갑니다	0
가격도 저렴한데 구성이 대박이에요! 데이트로 왔는데 재방문 할 예정입니다	1
브런치 먹으며 여유 부리는 주말 오전이 제일 행복해요 평일의 스트레스를 보상받는 시간	0
1주년기념일에 방문했는데 좋았습니다	1
너무너무 맛있어요 다음에도 또 오고싶은 나만의 맛집	1
고기가 맛있고 중국요리도 맛있어요 특히 꿔바로우 너무 맛있어요 고기중에는 생양삼겹 추천해요 제일 부드러움!! 애들은 피쉬볼도 아주 좋아하네요 친절하시고 깨끗하고 음식맛도 다 좋아요	0
가성비가 미쳤어요여기 데이트 코스로 꼭 넣으세요. 소개팅 1차로도 추천!!	1
싸우고 우울해서 왔다가 화해하고 갑니다ㅋㅋㅋ 맛있는 거 앞에선 화가 안 나네요? 분위기도 너무 좋고 음식 퀄리티가 미쳤어요.	0
남자친구랑 데이트하러 왔는데 분위기 너무 좋고, 커피 맛도 정말 좋습니다. 강추강추 오시면 꼭 들러주세요	1
짜장면이 불어서 떡이 되어 나왔습니다 미리 만들어둔 거 그냥 퍼주신 건가요	0
가격은 조금씩 계속오르지만 맛있어서 꾸준히옵니다 단골항상 서비스 주셔서 감사	0
음식이 맛있고 가성비도 좋아요 또 올게요!	0
야근하고 지친 몸 이끌고 왔는데 늦은 시간까지 환하게 맞아주셔서 감사해요 하루의 끝을 기분 좋게 마무리합니다	0
옆 테이블이랑 간격이 닭장 수준이라 옆 사람 숨소리까지 들림 불편해서 밥이 코로 들어가는 줄	0
치킨 속살이 붉어서 덜 익은 거 아니냐니까 핑킹현상이라고 무조건 우김 핏물 떨어지는데 비위 상함	0
여자친구랑 조용히 데이트하기 좋아요! 다음에 또 방문 할게요!	1
분위기가 좋아용! 음식 플레이팅도 예쁘고 데이트하기 좋아요	1
일본회사만 9년을 다녔는데.. 도쿄 본사 부근 에서 먹은 맛이 생각났어요! 가족들도 너무 행복하게먹고갑니다?? 재방문의사 1,000	1
남자친구랑 기념일이라 방문했는데 직원분들도 친절하시고 처음 주시는 죽도 맛있어욤	1
건대 술집 중에 최고입니다. 진짜 뻥 안 치고 최고입니다.	0
건대이자카야 요비 너무맛있어요 신선하고 데이트하기너무좋아요 친철하세여	1
너무 맛있어요 직원분들도 친절하고 매장도 깨끗해요	0
너무 좋아요!!! 건대에 이렇게 칠한 곳이 있다니!!! 깔끔하고 테이블 사이 거리가 멀어서 친구랑 둘이 이야기하는데 하나도 안 시끄럽고!! 그렇다고 조용한 분위기 아니에여!! 분위기도 너무 좋습니다 와인 러버인데 와인 종류도 많고 다 맛있고 메뉴도 다양해요!! 가격대도 너무 좋아요!! 음식도 다 맛있고요 진짜 데이트나 칠한 분위기로 이야기 하고 싶을 때 강추에용!! 사장님도 너무 친절하시고!! 아 그리고 제일 중요한..! 화장실도 너무 깨끗하고 좋아요 앞으로 친한 친구들과 모임은 무조건 여기에여!!	0
가족들이랑 와서 정말 맛있게 먹고 갑니다. 생긴지 얼마 안 된 거 같은데 가성비 최고고 돈가스도 너무 부드럽고 우동도 너무 맛있어요. 또 올 거예요.	1
데이트 맛집인거 같아요!! 친구 추천 받아서 왔는데 분위기 너무 좋아요	1
노트북 고장 나서 작업물 다 날리고 멘붕 왔는데 시원한 아이스 바닐라 라떼 한 잔 마시니까 평화가 찾아왔어요.	0
건대 같이온 친구가 예전부터 온 곳!! 친구가 오자해서 왔는데 진짜 후회없어요.. 아귀튀김 감동 건대는 먹을곳 없다구생각했는데 전혀아니였습니당. 막회집 최고	0
저번에 오마카세 먹으러 한 번 왔었는데 너무 좋아서 여자친구랑 또 왔어요 다시 와서 먹었는데 너무 맛있어요!! 꼭 한 번 오셔서 오마카세 드시길 추천드립니다	1
오랜만에 고향 친구 만나서 추억의 음식 먹으니 옛날 생각나고 몽글몽글해지네요 맛이 기억을 불러오네요	0
양념도 자극적이지 않으면서 매콤해서 스트레스가 확 풀려요!	0
레트로한 분위기에서 사시미에 술 한잔하기 딱 좋았어요! 가성비도 괜찮고 구성도 좋아서 데이트나 소개팅 장소로 추천해요.	1
온 가족이 편안하게 식사할 수 있는 넓고 깨끗한 공간이었어요. 아이와 함께 가도 전혀 불편함이 없었고 친절한 응대 덕분에 더욱 즐거운 식사였어요	1
이번 프로젝트 무사히 마친 기념으로 팀원들이랑 킹크랩 조지러 왔는데 매장이 크고 화려해서 보상받는 기분 제대로 냈네요	0
가족끼리 점심 먹으러 방문했는데, 우동 국물은 시원하고 깔끔해서 6살 아이도 잘 먹었습니다. 돈까스는 바삭하면서도 고기가 부드러워서 어른, 아이 모두 만족했어요. 매장도 깔끔하고 직원분들도 친절해서 기분 좋게 식사했습니다. 아이랑 함께 오기에도 좋은 곳이라 다음에도 재방문 의사 있습니다 ??	1
돼지고기 스테이크 맛있어요. 브레이크타임도 없어서 좋아용	0
일본감성 제대로 나고 프라이빗해서 데이트하기 좋아요	1
그냥 다 귀찮고 힘든 날이었는데 배달 온 치킨 냄새에 무장해제 됐습니다 닭 다리 뜯으며 오늘 하루를 보상받아요	0
달콤한 팬케이크 시럽 듬뿍 뿌려 먹으니 세상이 달달해 보여요 당 떨어질 때 긴급 처방전으로 딱입니다	0
비 오는 날엔 역시 전이랑 막걸리가 국룰이죠 빗소리 들으며 먹으니 운치 있고 우울함도 낭만으로 느껴져요	0
사는 게 참 내 마음대로 안 된다 싶어 우울했는데 이 음식만큼은 제 입맛에 딱 맞네요 맛있는 거 먹으니 또 살아갈 힘이 생겨요	0
벌써 한 다섯번째 방문인거 같아요 연인이나 썸남이랑 데이트하기에 너무 좋은 분위기고 음식도 너무 맛있어요	1
요비 데이트 맛집이에요!! 여기 오마카세 너무 맛있어요 또 올래요!	1
친구가 비밀 말하고 다녀서 배신감에 부들부들 떨었는데 여기서 먹은 연어회가 너무 달아서 풀렸어요.	0
확장이전하기 전에 까눌레랑 휘낭시에 자주 먹었는데 이번에 새로 다시 오픈한곳을 찾아 소금빵이랑 까눌레 각각두개 샀어요, 소금빵을 워낙좋아해서 그런지. 근래 먹은 소금빵들중에서 여기 소금빵은 정말 최악이였어요,너무 기대가 높았나.. 소금빵이 이렇게 맛없기는 쉽지않은데..너무 뭐랄까 밀가루냄새? 그리고 안에가 너무 굳은듯한 떡진 밀가루맛이였어요,마치 집에서 베이킹하고 굳는 느낌에 빵이랄까,너무 아쉽네요 두번다시는 소금빵은 안먹을것같아요	0
야구 경기 보면서 치맥 하니까 스트레스 다 날아가요 응원하는 팀은 졌지만 치킨이 이겼으니 됐다	0
3인가족 모듬 회한판 시켰는데 신선하고 양도 적지않아 흡족한 식사 했어요. 재방문 의사 100프로 입니다	1
여자친구랑 오면 데이트 성공입니다	1
기여워요 데이트하기도 좋을듯요 그냥 오삼	1
인스타보고 너무 궁금해 예약후 신랑과 서울데이트로 방문!! 소문대로 모든안주가 다맛있고 푸짐했습니다!! 직원분들도 친절하시고 분위기도 재방문의사 100프로입니다 !!!!	1
겨울이라 피부 다 뒤집어지고 예민했는데 영양 가득한 전복 삼계탕 먹고 나니까 마음까지 든든해지는 기분~	0
추천받아서 데이트하러, 한가한 시간에 들렀어요. 디저트 즐기기 좋은 곳으로 알려진 이유가 분명했어요. 라떼의 크리미한 질감이 부드럽게 이어져 여운이 남았어요.	1
오늘따라 세상 사람들 다 나 빼고 즐거워 보여서 열받았는데 혼자 먹는 이 집 라멘이 너무 완벽해서 외롭지 않네요.	0
튀김이 바삭바삭하고 면도 엄청 쫄깃해요. 광교 최고 우동집입니다!! 데이트로 강추합니다!??????????????????	1
월요병 치료제는 역시 맛있는 점심이죠 오후 업무도 힘내서 할 수 있는 에너지를 얻고 갑니다	0
재료 소진이면 들어갈 때 말을 해주던가 주문하려고 하니까 그제야 안 된다고.. 시간 낭비 제대로 함	0
재방문 의사 100프로 야끼니꾸 맛집이 주변에 없어서 우울했는데 이 곳 알게 된 이후로 너무 행복해요	0
치킨 속이 덜 익어서 붉은 핏기가 보이는데 핑킹현상이라고 우기시네요 찝찝해서 못 먹겠습니다	0
대하구이집에서의 경험이 정말 훌륭했습니다. 신선한 대하와 적절한 양념이 조화를 이루어 맛이 일품이었고, 구이로 즐길 때의 고소한 풍미가 특히 인상적이었습니다. 직원들의 친절한 서비스도 좋았고, 분위기도 아늑해 내 여자와 함께하기에 적합한 장소였습니다. 다음에도 꼭 다시 방문하고 싶은 곳입니다.	1
훠궈 좋아해서 건대 온김에 방문했어요 엄청 넓고 쾌적해요 재료도 신선하고 골라 먹는 재미가 있어요 음료수도 중국 음료수라 넘조아요	0
대화하기 좋은 분위기에 합리적인 가격으로 맛있게 먹었습니다!! 대학생부터 직장인까지 와서 데이트하기 좋아요	1
송년회하러왔는데 너무너무 좋은 선택이었습니다. 명불허전!!!	0
분위기가 아주 좋았고, 와인을 시키면 파스타 하나가 무료인 점이 매우 좋았습니다.와인도 저렴 데이트하기에 좋은 장소로 다음에 재방문할 예정입니다.	1
가족들과 급으로 방문했던 마쵸쉐프. 간만에 마쵸스타일 분위기 매장과 맛있는 양식 먹었습니다.	1
매장이 너무 시끄러워서 도떼기시장인 줄 알았습니다 밥이 입으로 들어가는지 코로 들어가는지 모르겠음	0
다양한 중국식 요리를 맛볼 수 있어 좋았어요. 우육면이랑 고추잡채도 정말 맛있더라구요! 친절한 서비스에 기분 좋게 식사했습니다!	0
두번째 방문이예욥! 세트메뉴 너무 알차고 맛있고 미쳤어욤 가성비 너무 좋구 분위기도 데이트하기에 조용하니 좋슴다!	1
가게 음악 선곡이 제 취향이라 흥얼거리며 먹었어요 맛있는 음식에 좋은 BGM까지 깔리니 우울할 틈이 없네요	0
판다 캐릭터 냄비도 귀엽고 인테리어가 예뻐서 사진찍기 좋잖아요 데이트하기 딱이네요	1
맛있었어요 데이트하는데 좋은 느낌 받았습니다 다음에 떠올게여	1
가족모임으로 간 곳인데 음식이 너무 맛있습니다! 다음에도 꼭 방문하고 싶은 곳이고 가족모임뿐만 아니라 회식 장소로도 좋다고 생각합니다. 그리고 음식이 맛뿐만 아니라 보기에도 좋았어요.	1
분위기 좋고 데이트하기 좋아요!	1
이자카야 요비진짜 괜찮아요 가성비에 좋은 데이트 장소임둥	1
가족과 식사하기 너무 좋습니다. 다음에 올께요	1
양꼬치먹고싶어서왔어요 매장도 넓고 메뉴도 다양해요	0
직원분들 응대가 센스있고 매장 관리가 깔끔해서 편하게 먹었습니다 쭈꾸미가 질기지 않고 소스가 잘 배어있어 식감이 좋았어요 다음 방문이 벌써 기대됩니다	0
아이가 좋아해용 자주올게요	1
단체로 방문했는데 자리도 넓고 서빙도 빨라서 편하게 즐겼어요 매콤한 맛이 기분 좋게 자극적이라 계속 먹게 되는 맛입니다 또 모임 있으면 여기로 정함	0
세트메뉴 가성비 있고 너무 맛있어요 직원분들도 친절합니다	0
메뉴가 다양해서 선택의 폭이 넓고 직원분들도 친절하시고 분위기도 좋아요 음식도 역시 맛있네욤옴옴 다음에 친구들이랑 또 같이 올거같아요	0
그냥 오늘따라 다 싫고 짜증만 났는데 여기 사장님이 주신 따뜻한 차 한 잔에 마음이 사르르 녹아버렸네요.	0
연휴에 가족들과 함께 방문했어요 다양한 메뉴와 분위기도 좋아서 재방문 의사 있습니다. 즐거운 연휴 보내고 있네요	1
친정엄마 칠순잔치 예행겸 방문 가족 모임하기 프라이빗하게 마련된 장소도 있고 간단히 점심 먹을수있는 공간도 분리 되어 있어 모임장소로 너무 좋더라구요 더욱이 반찬들이 미리 해놓아서 말라 있지않는 정말 반찬 하나하나 갓 만든 정성스러움에 한번 놀랬구요 생선요리들 간이 정말 맛있었어요!!!! 아 육회도 진짜 최애 회들도 신선하고.. 재료가 다한! 고급 재료에 완벽하게 맞춘 간이 너무 좋았습니다! 엄마가 여기로 결정하자고 하시네요!!! 또 뵙겠습니다!	1
4명에서 연코스를 시켰는데 샐러드도 안나왔구요, 가격대비 너무 맛이 별로구요 양도 적어요~ 전복 비린내도 좀 났어요. 두번다시 안갈꺼예요	0
크리스마스 기념으로 남자친구와 방문했어요! 생연어사시미와 수비드부채살타다키가 너무너무 맛있었어요! 좋은 시간 보내다 갑니당 또올게용	1
오늘따라 왜 이렇게 배고프고 예민한지.. 근데 여기 제육볶음 양 보고 감동받아서 짜증이 싹 사라졌습니다ㅋㅋ	0
데이트로 너무 좋아요	1
분위기가 너무 좋고 데이트하기 좋은 곳이에요!!	1
