review	label
우리 오빠 막공 끝나고 팬들끼리 뒤풀이 장소로 빌렸는데 사장님이 배경 음악으로 오빠 노래 계속 틀어주셔서 진짜 감동이었습니다!!	0
너무 맛있었어요 매장도 깨끗해요	1
부부동반 모임으로 여길 왔는데 너무 좋았어요 개인적으로 가지튀김.꿔바로우.공심채는 최고예요 공심채 추가주문했는데 품절이라고 숙주볶음 서비스로 주셔서 감사했어요 덕분에 좋은시간 보냈습니다	0
직원도 친절하시고 가성비가 진짜 좋아요 짱!!!	1
감자튀김이 눅눅하고 기름에 쩔어있음 튀겨놓은 지 한참 된 거 준 게 확실함 다 남기고 옴	0
90분이라는 넉넉한 시간으로 무한으로 맛있게 먹었습니다. 매장내부도 깔끔하고 재방문의사 있습니다.	1
가성비도 좋고 일단 정말 맛있어요! 건대 양식집 1등입니다 사장님도 정말 친절하셨어요!	1
오늘따라 신발이 발 아파서 걷기만 해도 신경질 났는데 시원한 빙수 한 그릇에 발끝까지 시원해지는 느낌이었어요~	0
매장 넓고 깨끗합니다 음식도 맛있어요 도 방문하겠습니다	1
좋은 가격에 여러가지 맛볼 수 있는 굴정식 존맛 굴밥이 너무 맛있었어용 희희 사람 진짜 많고 음식 나오는데 30분 걸렸지만 다음에 또 가고싶어용!	1
노래가 좋고 대화하기 좋은 장소입니다! 음식도 맛있어서 다음번에 또 올 것 같아요	0
가성비 좋고 내용좋아요. 건강한 음식이고 맛있어요. 친절해요	1
음식이 전체적으로 맛있고 좋았습니다 처음으로 경험한 코스요리였는데 좋은 경험이었어요	1
비오는날 더 생각나는 공푸 , 여전히 맛있습니다 매운맛2단계 먹으면 없던 스트레스도 다 날라가는 느낌 ..!!!!! 꼭 드세요 여러분	0
음식도 빨리 나오고 맛있어요 매장도 넓고 인테리어도 예쁘고 분위기 좋아요!!	1
브레이크 타임 10분 전에 갔다고 주문 안 받는 건 너무한 거 아닌가요 멀리서 찾아갔는데 헛걸음만 함	0
매장이 크고 깔끔해요. 훠궈 재료도 다양하고 탕도 맛있어요	1
집 열쇠 어디 뒀는지 기억 안 나서 문 앞에서 한참 헤매다 빡쳤는데 겨우 들어와 먹은 도넛이 너무 달콤하네요.	0
매장이 넓고 깨끗해요	1
기분 안 좋을 땐 묻지도 따지지도 말고 여기 와서 시그니처 메뉴 드세요 우울증 치료제가 따로 없습니다 진짜 강추해요	0
매번 지나갈 때마다 냄새가 너무 유혹적이라서 들러봤는데 너무 맛있어요!	1
예약하고 갔는데 자리 없다고 문 앞에 세워둠 사장님 대처가 너무 미흡함 시간 낭비 제대로 함	0
자주 가는 곳이에요 맛있고 깔끔해요	1
음식 질이좋고 신선하고 맛있어요.가성비가 좋아요	1
족발에서 돼지 잡내가 너무 심하게 남 향신료로 덮으려고 한 거 같은데 역한 냄새는 못 숨김	0
홍백탕 두 가지 맛 비교하면서 먹었는데 각자 취향 찾는 재미가 쏠쏠했어요 국물에서 느껴지는 풍미가 오래 남아 지금도 생각나요	1
전부터 먹고 싶었는데 면이 쫄깃하고 너무 맛있었오요!! 주차도 어려움 없이 매장 옆쪽에 했고 잘 먹었습니다	1
러닝 크루들이랑 한강 뛰고 근처 맥주집 왔는데 분위기도 힙하고 감자튀김이 정말 맛있어서 피로가 싹 가셨네요	0
너무 맛있어요 매장도 깔끔하고 직원분들도 친절해요!	1
친구들이랑 오랜만에 모이는거라 술집 찾던 중 발견해서 왔는데 너무 좋아여 분위기도 좋고 무엇보다 안주가 느무 맛있어서 소주 3병 가능한 술집입니댜..??????	0
직원분들 응대가 센스있고 매장 관리가 깔끔해서 편하게 먹었습니다 쭈꾸미가 질기지 않고 소스가 잘 배어있어 식감이 좋았어요 다음 방문이 벌써 기대됩니다	1
가격 3점 맛 1점 서비스 0점 위생 -10점  살면서 가본 최악의 음식점... 들어가서 주문 하려니까 사장이 짜증내면서 바쁘니까 가만히 있으라고 함...  서비스는 그렇다치고 맛도 없음....  위생은 심각한 수준이고,,, 밥먹다 이상한 화학약품 냄새나서 말했더니 그런거 안난다고 그냥 무마시킴... 아니 내가 난다는데... 거의 다 남기고옴...  회기역 최악의 음식점	0
신선하고 맛나고 종류많고 깨끗해요	1
곱창전골 시켰는데 곱창은 안 보이고 양파랑 대파만 한가득이라 야채국 먹고 왔습니다	0
갑자기 비 와서 옷 다 젖고 짜증 지대로였는데 바삭한 파전에 막걸리 한 잔 하니까 이게 행복이지 싶네요!!	0
음식도 맛있고 친절해서 자주 와요. 정말 맛있어요	1
양식 먹고 싶어서 찾아왔는데 매장은 좀 넓은 편이었고 크리스마스 분위기로 예쁘게 꾸며 놨더라구요 사장님이 너무 친절하셔서 서비스는 진짜 쵝오였어요..파스타보단 리조또가 맛있더라구요!!관자리조또 꼭 드셔보세요 넘맛!!! 	1
직원들이 자기들끼리 떠드느라 손님이 불러도 못 들은 척함 근무 태도 엉망진창	0
혼자 가도 부담 없고 친구랑 가면 더 좋은 곳 소스 바 설명이 친절해서 원하는 맛으로 바로 조합 가능했어요 와 이 국물 진짜 맛있어서 소스 조합하느라 시간 순삭이었음	1
데이트하러왔어요완전 올때마다 행복감을 느끼고갑니다	0
세트메뉴 구성이 좋아요 음식이 전반적으로 맛있네요	1
남자친구랑 만나는날 여기 왔었어서 기념하고자 기념일이라서 또 왔어요 오늘도 좋은시간 잘보내고 가요! 이자카야	0
국물이 너무 짜서 뜨거운 물 좀 달라고 했더니 표정 썩으면서 툭 놓고 감	0
너무 맛있고 매장도 쾌적합니다 !!	1
언제와도 맛있어요 이번엔안먹었지만 스테이크도 맛있고 연출 블쇼도 멋있습니다	1
사이드 메뉴도 기대 이상이었어요 튀김류가 바삭하고 소스 궁합이 좋아서 국물이랑도 잘 어울렸습니다 다들 만족하더라구요	1
생선구이가 겉은 탔는데 속은 안 익어서 비린내 작렬.. 다시는 안 갑니다	0
재료의 신선도가 정말 우수해요. 거기다 매장이 깔끔하니까 마음 편하게 먹을 수 있습니다. 개인 팟 시스템이라 위생 걱정도 덜고, 내 입맛에 맞게 국물도 고르고 토핑도 선택할 수 있어서 정말 만족스럽습니다.	1
재방문 의사 100예요 데이트든 혼밥이든 분위기 무난하고 국물 맛이 계속 떠오르네요 다음엔 더 다양한 조합으로 도전하려구요	1
너무 실망적이고, 한번뿐인 팔순잔치였는데 코스요리 제대로 안나오고, 요리 퀄리티 너무 최악이었어요. 제가 솔직히 어른들이 계셔서 그 자리에서 말씀을 못드렸는데 -음식 서빙 최악 ( 가족들한테 국을 퍼서 드시라고 카드 넣어놓고, 음식 갑자기 빼버리고, 저희 어른들이 팁도 드렸는데 서빙 정말 최악이었어요.) 정말 다신 가고 싶지 않아요. -음식 양은 진짜 왜 인분 대로 안나오는지... 진짜 ㅎㅎㅎㅎㅎ 저희가 대가족이라 한식당 여러군데 가봤지만 그냥 하... 진짜 식당 관계자분 이 글보시면 직원 관리, 음식 관리 카운터 자리 적당히 비우세요. 도저히 말할사람이 없더군요. 땀흘리면서 밥먹고 에어컨 조절해달라고 말하로 나가면 사람없구요. 서빙하시는 분한테 말씀드리면 그냥 네네 하고 나가시고	0
눈앞에서 화르르 불타오르는 삼겹살 보기도 맛도 좋았고, 트러플 버섯 크림 리조또랑 같이 먹으니 완전 조화로웠어용 우연히 오게 되었는데 또 오고 싶을것 같아요 담에도 오겠습니당!!	1
뷴위기도 좋고 맛도 너무 좋아요!!	1
여기 매운맛의 균형이 정말 잘 잡혀 있어요 맵지만 자꾸 생각나는 중독성 있는 맛이라 계속 젓가락이 가더라구요 볶음밥까지 깔끔하게 마무리하니 완전 만족스러웠어요 ??	1
아주아주 맛있어용 느끼하지않고 좋습니당	1
다이어트 실패하고 자괴감 들었는데 건강하고 맛있는 샐러드 먹으니까 내 몸을 아껴주는 기분이 들어서 좋아요	0
양 많고 음식이 맛있어서 자주 와요!!	1
아주 맛있습니다	1
시어머님 생신 축하 자리로 다녀왔어요. 매장이 넓고 조용한 룸도 마련되어 있어서 모임이나 중요한 가족 행사자리에 방문해도 좋겠더라구요. 찬 정식 구성 하나하나 정갈하고 가짓수가 많고 다양한데 하나같이 맛이 일품이였습니다. 시어머님께서 정말 만족하셨는데 이정도면 성공적인 식사자리였네요!	0
냉면 면발이 떡져서 풀리지도 않음 가위로 잘라도 뭉쳐있어서 먹다가 짜증 나서 남김	0
매장도 넓고 단골이지만 더 단골이 될 거 같아요 가족들도 다 만족하는 식사였습니다 감사합니다	0
분위기 좋고 시스템도 직관적이라 편했어요 친구들이랑 와서 이것저것 시도해봤는데 의외로 다 맛있음 국물 하나하나에 풍미가 살아있어서 또 올 듯요	1
리조또 양 넉넉. 피클도 조합 굳. 다음번엔 파스타 도전 해 보고 싶네요.	1
맛있게 잘먹었습니다 용가훠궈 최고!	1
고기 양도 많고 파스타도 느끼하지 않고 맛있어요	1
샐러드에 들어간 양상추가 갈변해서 거뭇거뭇함 이런 걸 손님상에 내놓다니 양심 불량	0
혼술 하러 왔는데 사장님이 말동무해주셔서 외롭지 않았어요 따뜻한 정이 느껴지는 곳이라 자주 올게요	0
데이트로 오마카세 싸게 먹고 가요	0
가격에 비해 퀄리티 좋음 종류는 별로 없지만 그만큼 퀄이 좋음	1
처음 방문인데 예약 전화 했을때 너무 친절하게 안내해 주셔서 느낌이 좋았습니다. 가보니 깔끔하고 편안한 분위기에 정갈한 음식 역시나 느낌 그대로 너무 좋았어요!!! 간만에 지인과 담소 나누며 맛있게 먹을 수 있어서 아주아주 기분 좋았고, 다음에는 혼술하러 방문예정 입니다	0
5가지 소스를 자유롭게 조합해서 나만의 맛을 만드는 재미가 쏠쏠해요. 훠궈와 함께 먹으니 더욱 맛있네요.	1
늘 메뉴. 퍼포먼스, 맛, 직원분들 친절 모두 짱입니다	1
버스 눈앞에서 놓치고 비까지 와서 진짜 씨발 소리 나왔는데 집 앞에서 사 먹은 붕어빵이 너무 맛있어서 참았네요.	0
가성비가 진짜 좋다고 생각했습니다. 음료 무제한에 다양한 재료까지, 이 정도면 정말 훌륭한 가치예요. 환경도 좋고 서비스도 좋으니 다시 찾고 싶은 마음이 계속 들더라고요.	1
아이가 이쁘게 생긴 음식이 먹어보고 싶다해서 간곳이에요 다른 테이블들은 데이트하는 커플들이 특별한날 이용하는듯하구요 환영음식은 2인1접신가 각자줍니다 맛나요 식전빵은 그닥 붉은접시는 히비스커스소스 연어였는데 소스는 취향인데 연어살짝비려서 관자요리 맛있었어요 파스타는 좀싱거웠는데 버섯같은 재료를 좀더줬으면 하는바램이 있었죠 입가심 샤베트 깔끔 했어요 스테이크는 한우로 추가금내고 바꿨고 디저트도 달지않고 맛있게 먹고왔답니다 음식내주시면서 설명해주시는데 솔직히 잘모르죠뭐 맛있게 먹기나할뿐 하우스와인은 이탈리아산이였다는것만 기억해요 가성비 대비 맛있었다는 글쓰기싫은데 파인다이닝이다보니 이정도 요리를 이가격이라니 전 만족합니다 음식도 배불렀어요	0
너무 맛있고 직원분들도 너무 친절하셔요!	1
갈비찜 고기가 고무타이어 씹는 식감임 질겨서 삼킬 수가 없음 이 가격에 이런 퀄리티라니	0
말도 안 되는 지적 받아서 속상하고 서러운 마음이었는데 여기 비빔밥 먹으니까 건강하게 극복되는 기분이에요~	0
전남친이 자꾸 헛소리 보내서 폰 박살 낼 뻔했는데 여기 곱창 씹으면서 그 새끼 생각 다 지웠습니다.	0
너무 예쁘고 맛도 정말 좋아요 딸과 오랫만에 즐건 데이트했네요	0
쌀국수 숙주가 시들시들하고 색깔도 변해있음 신선한 재료 쓰는 척하더니 실망임	0
화장실 청소를 언제 했는지 냄새가 홀까지 들어옵니다 밥맛 뚝 떨어져서 남기고 나옴	0
양식이 땡길때면 늘 방문해서 맛있게 먹구있습니다!	1
배달로 한 번 시켜보고 이번엔 매장 방문했는데 확실히 와서 먹으니 더 맛있네요 볶음까지 깔끔하게 마무리되고 서비스도 센스 있어요 재방문 의사 100 ??	1
음식이 친절하시고 사장님이 넓고 매장이 맛있어요	1
너무 맛있고 깔끔하고 아쥬 좋았다	1
고등학교 동창회 장소로 잡았는데 예전 생각나고 음식 맛도 여전해서 친구들이랑 옛날 얘기하며 즐겁게 보냈습니다	0
국물 맛이 진짜 좋네요. 마라탕의 마라향도 제대로 살아있고, 신선한 재료들과 어우러져서 매운맛도 깔끔합니다. 국물 자체가 기본이 잘 되어 있어서 추가 소스 없이도 충분히 맛있어요.	1
프로젝트 반려당하고 팀장이 개소리 시전해서 다 때려치우고 싶었는데 매운 닭발에 소주 한 잔 하니 좀 풀리네요ㅠㅠ	0
대학교 동아리 모임으로 오랜만에 모였는데 가성비가 너무 좋아서 학생 때 생각나고 즐거운 시간 보냈어요!!	0
고기 신선하고 에어컨 빵빵하고 가게내 이상한 잡내도 없어서 여기만 이용하고 있어요 이모님도 친절해요	1
다양한 중국식 요리를 맛볼 수 있어 좋았어요. 우육면이랑 고추잡채도 정말 맛있더라구요! 친절한 서비스에 기분 좋게 식사했습니다!	1
면접 떨어지고 자존감 바닥이었는데 든든하게 한 그릇 비우고 나니 뭐든 다시 시작할 수 있을 것 같은 배짱이 생겨요	0
분위기 음식 가격 전반적으로 모든게 좋앗어요 저녁시간대에 맞춰서 방문했는데 사람이 쫌 있었지만 시끄럽지않고 혼술 먹기 되게 좋아요!! 꼬치는 2차전인거 안비밀	0
자리도 쾌적하고 너무 맛있게 잘먹었어요!!	1
어머니 생일이라서 같이 점심먹었어요 어른들 입맛에 맞아서 좋고 한식 좋아하시는 분들도 방문하면 좋을거같아요!! 다음에 가족들이랑 다같이 재방문하려구요	0
웨이팅 길어서 짜증 날 뻔했는데 음식 나오는 순간 기다림의 미학을 깨달았어요 기다린 시간이 전혀 아깝지 않은 맛	0
맛있어요. 삼겹살 스테이크 맛있구요 다른음식들도 양도 많고 맛있습니다	1
오랜만에 배터지게 먹었습니다 잘먹었습니다	1
친구 로또 3등 된 기념으로 한턱 쏜다고 해서 모였는데 한우 마블링 보고 다들 로또 1등 된 것처럼 기뻐하며 먹었습니다	0
개인용 냄비와 철판이 각 테이블마다 준비되어 있고 혼자 먹기에도 편리합니다	1
세상 모든 소음이 다 거슬리고 살인충동 일어났는데 이 집 라멘 국물이 제 뾰족한 신경을 다 깎아줬습니다.	0
음식이 정말 맛있고 종류도 엄청 다양해서 먹을게 많습니다!!재방문강추!!	1
너무 맛있고 분위기도 좋아요! 이자카야 첫 경험인데 좋았습니다. 즐거운 생일 보냈습니다 건대술집중에 최고에요	0
결혼기념일 남편과 함께 서울데이트로 온 곳 라자냐를 좋아해서 시켜봤는데 지금까지 먹은 곳중 최고네요! 커피도 너무 맛있고 시리얼 프렌티 브리오슈도 달달하니 완전 맛나요! 너무 행복한 브런치로 남편과 좋은 시간 보냈습니다 눈이 침침한데 열심히 잘 찾은 남편 칭찬합니다	0
친구 생일 기념으로 왔습니다! 너무 맛있고 좋아요!! 다음에도 기념일에 방문할 것 같습니다	0
직원분도 너무 친절하시고 맛있어요!! 데이트 장소로도 완전 추천드립니다아	0
먹을 것도 많고 깔끔해서 너무 좋아요!! 재방문 무조건입니다	1
완전 맛있어요또올듯합니당	1
그냥 다 포기하고 싶을 만큼 힘들었는데 사장님의 따뜻한 응원 한마디와 정성스러운 음식 덕분에 다시 일어설 용기를 얻어요	0
분위기 좋은 이자카야 감성 오마카세! 전복죽부터 통우럭튀김까지 구성도 다양하고, 가성비도 훌륭했어요. 칸막이 좌석이라 대화 나누기에도 좋아서 데이트 장소로도 추천!	0
상견례, 가족 모임하기 좋은 곳이에요. 반찬 종류도 고기, 회, 생선, 나물 등 다양하고 맛도 맛있어요. 슴슴하게 먹는 제 입맛에 딱 좋았어서 부모님 입맛에도 잘 맞으실 것 같아요	0
가격대비 너무 만족이에요	1
양도 충분하고 맛있어요!!! 여자 둘이 메뉴 두 개 배부르게 먹었습니다 세 개 못 먹은 게 아쉽습니다 크리스마스 분위기 속에서 맛있게 먹구 다음에 또 와서먹고 싶어요!	1
꼬치숫자좀 보세요!!!맛있어서 엄청먹었습니다	1
음식이 맛있고 가성비도 좋아요 또 올게요!	1
우울할땐 고기앞!! 특히 냉삼은 더더욱 진리죠	0
주류는 안마셨지만.전체적으로..??????신선하고 가격 착하고 맛있어서 올려요v	1
아름다운 음악으로 방문때마다 힐링가득 얻고 오는 곳	0
진짜 맛있어요 오고싶었던 곳인데 와서 정말 좋았습니다! 직원분들도 정말 친절하시고 대화하기도 좋아요	1
데이트 하기 좋은 건대술집이에요 추천드려요	0
반찬 더 달라고 했더니 채소값 비싸다고 들으라는 듯이 궁시렁거림 내 돈 내고 눈치 봐야 하나요	0
동생이랑 산책하다 우연히 발견했어요. 케이스에 반짝이는 디저트 보고 왜 디저트카페로 소문났는지 알겠더라고요. 고소한 라떼와 잘 어울려 달콤한 여유를 즐겼어요.	0
짬뽕 국물이 너무 짜서 뜨거운 물 한 컵 부어도 짭니다 소금탕 먹는 줄 알았어요	0
다양한 굴요리를 한번에 먹을 수 있어서 너무 좋았어요 푸짐하고 맛있습니다	1
진짜 니가 사람새끼냐 소리 절로 나오는 인간들 때문에 열받았는데 이 집 돈가스 먹고 평화주의자 됐습니다.	0
다양한 메뉴, 맛있는 음식! 잘 먹고 갑니다!	1
가족 친척들 다 모여서 팔순 잔치 겸 식사했는데 어른들도 좋아하시는 메뉴가 많아서 남녀노소 즐거운 시간 보냈습니다	0
반반육수로 주문했는데 정말 깔끔하네요. 사골육수는 진한 맛이 일품이고, 마라육수는 얼얼한 맛이 제대로 살아있어요. 소스 종류도 다양해서 취향대로 골라 먹는 재미가 쏠쏠합니다. 버섯육수와 토마토육수도 각각 특색이 뚜렷해서 좋았어요. 다음엔 다른 육수도 시도해볼 예정이에요.	1
건대 상상라오 왔다가 깜짝 놀랐어요 회전 벨트로 재료 고르는 재미가 쏠쏠하더라구요 국물이 감칠맛 가득이라 한입 먹자마자 반했음 데이트 코스로 강추해요	1
냉면 면발이 떡져서 풀리지도 않고 가위로 잘라도 뭉쳐있음 미리 삶아놓은 거 쓰시나 봐요	0
아끼던 신발에 비 다 젖어서 찝찝함의 극치였는데 고소한 부침개에 막걸리 한 잔 하니까 이게 사람 사는 재미지 싶더라고요ㅠㅠ	0
맛있어요! 고르곤졸라 시켰는데 바삭하고 맛있네요 음식도 빨리 나오구 좋아요 매장도 넓어서 가족단위로 와도 좋을 것 같아요	1
데이트하기 분위기 너무 좋은 술집! 오마카세가 가성비 최고입니다.	0
진짜 맛있어요 편해서 혼밥하시는분들도 많고 너무 좋아여 또 재방문 의사 있습니다	1
매장도 쾌적하고 너무 맛있게 잘 먹었습니다!!	1
고기 질이 좋고 맛있어요! 매장도 넓고 깔끔하네요	1
명동점보다 넓고 재료가 더 다양한 것 같아서 좋았습니다 메기살 굿	1
음식이 다양하고 맛있어요 가성비 있고 모임하기 좋아요	1
가지튀김 육회가 아주 맛나요 번창하세요	1
주말 출근 실화냐고요.. 짜증 가득 안고 점심 먹으러 왔는데 돈가스 고기 두께 보고 화가 쏙 들어갔네요ㅋㅋ	0
새로 산 구두 신고 나왔는데 뒤꿈치 다 까져서 걸을 때마다 욕 나왔는데 시원한 아이스티 한 잔에 겨우 참았어요.	0
소스바 설명이 친절해서 초보도 금방 내 스타일 소스 찾을 수 있어요 국물이 깔끔해서 마지막까지 부담 없이 먹었고 가격 대비 퀄리티가 좋아요	1
두툼한 한돈 목살 따봉 친절하게 하나하나 다 구워주셔서 자리에 앉아 먹기만 하고 왔어요 ! 잇몸 없어도 먹을 수 있는 목살은 제 인생 고기가 되었고요 . . 치즈 가루에 찍었더니 극락 파이팅 넘치는 직원 분들 덕에 가게 분위기가 넘 좋아서 회식하기도 딱 좋을 거 같아요	0
어제 술 마시고 해장 안 돼서 하루 종일 예민했는데 여기 짬뽕 국물 한 입에 천국을 맛봤네요.. 속이 다 시원합니다!!	0
크로스핏 동기들이랑 오운완 하고 샐러드 먹으러 왔는데 토핑이 엄청 푸짐해서 운동 후에 죄책감 없이 맛있게 먹기 좋았어요!!	0
바삭한 튀김 옷 입은 돈까스는 사랑입니다 겉바속촉의 정석이라 우울한 기분도 바삭하게 튀겨버린 듯	0
예약하고 가니까 많이 안 기다려서 좋았어요 고기도 맛있고 같이 있는 요리도 맛있어요 추천합니다!	1
직접 잘 구워 주시고 고기도 너무 맛있어요!	1
실망많이했습니다 혼자먹으러갔는데 홀 자리 20퍼센트밖에 안 차있었고 자리 널널했는데 혼자라고 다른곳말고 여기로 앉으라고 안내해준자리는 웃풍이드는건지 통창넘어로 찬바람 계속들어오고 국밥은 꼬숩고 맛있는 향기대신 비릿한향이났으며 국물에서는 행주나 걸레를 빤맛 혹은 설거지가 제대로안되어 세제가 남아있는듯한 맛이났습니다 가져다준 다데기와 새우젓은 준지 30초밖에안됐는데 바로 가져가더라구요 김치나 깍두기 더 시키기도 민망하게 바쁘지도않은데 새우젓다데기 가져갈때 빼곤 홀에 아무도없고 나올때 보니 저 포함 2팀있더군요.... 그럴거면 왜 자리안내도 그렇게했는지 응대 서비스 친절 맛 위생 다 별로였습니다 응대와 맛 둘중에 하나라도 잘했으면 모르겠는데 맛도없고 응대도별로입니다	0
진짜 너무 맛있고 가성비가 너무 좋아요 또 올거같아요!!! 추천합니다!	1
