review	label
크으.. 군자 하루점은 많이 가봤는데 건대입구역에 하루가 있는줄 모른 내 자신 멍청하다... 하루오면 진짜 안주가 너무 맛있어서 술이 술술 넘어가요 조만간 아니 다음주에 또 올 예정 건대 이자카야중 최고니 꼬옥 다들 오시길.. 쩝쩝박사	0
회사 야유회 끝나고 들른 닭백숙집인데 국물이 진국이라 다들 몸보신 제대로 했다고 좋아하네요	0
기분 안 좋을 땐 역시 단짠단짠이 최고죠 자극적인 맛이 우울한 뇌를 깨워주는 것 같아요	1
스트레스 받아서 폭식하고 싶었는데 건강하고 맛있게 배불러서 죄책감이 안 드네요 속도 편하고 기분도 좋고	1
직원이 서빙하다가 물을 쏟았는데 죄송하다는 말도 없이 휴지 한 장 툭 던지고 가네요 기분 나빠서 밥이 코로 들어가는 줄	0
지친 하루 끝에 만난 따뜻한 우동 한 그릇이 저를 안아주는 것 같아요 국물까지 싹 비우고 힘내서 귀가합니다	1
아무 생각 없이 들어왔다가 단골 예약하고 갑니다 숨은 맛집 발견해서 보물 찾은 것처럼 기뻐요	1
시끄러운 속마음을 잠재워주는 차분한 분위기가 너무 좋아요 차 한 잔의 여유로 우울함을 씻어내고 갑니다	1
엄마랑 데이트하러 왔는데 엄마가 소녀처럼 좋아하셔서 뿌듯해요 맛있는 거 사드릴 수 있어서 행복합니다	1
수저통 열었는데 숟가락에 고춧가루랑 밥풀 말라붙은 거 보고 식욕 뚝 떨어짐 설거지 좀 제대로 하세요	0
샐러드 야채가 시들시들하다 못해 갈변해서 물러터졌습니다 이런 걸 손님상에 내놓다니 양심 불량	0
너무 맛있고 분위기좋고 친구들과 친목모임하기좋았습니다	0
아 씨발 소리 절로 나오는 개같은 상황이었는데 엽떡 맵게 조져버리니까 뇌가 정화되는 기분이네요.	0
냄새도 안나고 고기도 부드럽고 정말 맛있습니다!! 매장도 넓어서 대화하기 좋아요! 다음에 또 방문할게요!	0
직원이 주문받을 때 껌 씹으면서 짝다리 짚고 건들거림 손님을 호구로 아나 봄 교육 좀 시키세요	0
소화가 잘 안돼서 걱정했는데 부드러운 순두부 먹으니 속이 편안해요 몸이 편하니 마음도 한결 가벼워집니다	1
직원이 너무 친절해서 대접받는 기분 제대로 느꼈어요 맛도 맛이지만 서비스 덕분에 기분이 더 좋아지네요	1
자리도 넓고 맛있어요	0
혼자 알기 아까운 맛이라 리뷰 남겨요 우울한 사람 여기 와서 한 입만 먹어보세요 집 나간 웃음이 돌아옵니다	1
일단 막회물회 세트라는 거부터 말 다했는데 당연히 맛도 너무 맛있고 시원하게 먹기 너무 좋아요! 재방문인데 친구들 데리고 오니 너무 만족하고 정말 좋네요 술이 술술 너무 추천입니다!!	0
비오는 불광천 산책하다 들어온 카페?? 아늑 그 잡채 이번주 너무 바빠서 힘들었는데 따뜻한 아침????과 커피 한 잔??에 위로와 응원 받고 갑니다 저희는 원래 용기가 있지요! ????	1
분위기가 좋아용! 음식 플레이팅도 예쁘고 데이트하기 좋아요	0
혼술 하기 딱 좋은 분위기라 조용히 사색하며 마셨어요 복잡했던 머릿속이 정리되고 맛있는 안주 덕에 외롭지 않았네요	1
쌀국수 숙주가 시들시들하고 갈변해서 신선도 최악임 이런 걸 돈 받고 팔다니 양심 어디 감	0
상사한테 깨지고 홧김에 매운 거 시켰는데 땀이랑 같이 스트레스가 다 배출된 기분이에요 아주 개운합니다	1
면접 떨어지고 세상이 무너진 것 같았는데 뜨끈한 곰탕 한 그릇 먹고 다시 힘내봅니다 배가 든든하니 용기가 생겨요	1
매번 양꼬치만 먹다가 우육면이랑 고추잡채도 시켜봤는데 다른 중국식 요리들도 훌륭하네욤 다양한 메뉴 맛보는 재미가 있어욤	0
마음이 너무 힘들어서 포장해서 혼자 먹으려다가 사장님께 부탁드려서 홀에서 먹었어요.... 혼술인데도 따뜻하게 맞이해주셔서 마음이 너무 풀립니다 감사해요 사장님..... 따뜻한 맞이에 맛있는 닭발까지 ...힘내보겠습니다 감사합니다 새로 다래 모르고있었는데 사장님이 알려주셔서 첨 먹어봤어요 센스쟁이번창하세요	1
친구 생일 파티 하러 왔는데 제가 더 신나게 먹었네요 파티 분위기 물씬 나는 곳이라 덩달아 텐션 업	1
이번에 승진한 과장님이 쏘시는 날이라 비싼 장어 먹으러 왔는데 장어가 너무 실해서 다들 사기 충전 제대로 하고 돌아갑니다	0
요즘 번아웃 와서 힘들었는데 정갈한 한 상 차림 받고 나니 나를 아껴주는 느낌이 들어서 좋았어요 맛은 두말하면 입 아프고요	1
오랜만에 칼질하러 왔는데 스테이크 굽기가 환상이네요 입에서 살살 녹는 고기 맛에 황홀경을 경험했어요	1
기대 안 했는데 고기 품질이 정말 좋네요! 야채도 신선하고 디저트로 과일이랑 아이스크림까지 있어서 완전 만족했어요.	0
다이어트 때문에 예민했는데 샐러드가 이렇게 맛있을 일인가요 풀떼기 먹고 힐링하기는 처음이네요	1
햄버거 패티가 덜 익어서 붉은 기가 도는데 육즙이라고 우기시네요 배탈 나면 책임지실 건가요	0
칼퇴하고 달려온 보람이 있네요 시원한 맥주 첫 모금에 직장인의 비애가 씻겨 내려갑니다	1
오랜만에 왔는데 역시 맛있어요!	0
브런치 먹으며 여유 부리는 주말 오전이 제일 행복해요 평일의 스트레스를 보상받는 시간	1
퇴근길 차 너무 막혀서 차 안에서 소리 지르고 싶었는데 집에 와서 먹은 갈비탕이 보약처럼 느껴져서 행복합니다.	0
시험 망치고 세상 다 잃은 표정으로 들어왔는데 사장님이 건네주신 서비스 음료에 마음이 녹았어요 따뜻한 정 느끼고 가요	1
에어컨 곰팡이 냄새 때문에 머리가 아플 지경입니다 청소 좀 하세요 제발	0
상사한테 깨지고 울면서 왔는데 매운 닭발 뜯으면서 스트레스 다 날려버렸어요 맵기가 딱 적당해서 기분 좋게 맵네요	1
친구랑 맛있는 거 먹으면서 욕 좀 했더니 속이 다 시원하네요 역시 뒷담화엔 맛있는 안주가 필수	1
매장이 너무 시끄러워서 밥이 코로 들어가는지 입으로 들어가는지.. 시장통보다 더함	0
플레이팅이 예술이라 먹기 아까웠지만 한 입 먹고 멈출 수 없었어요 눈으로 힐링 입으로 감동 오감 만족 맛집입니다	1
혼자 와서 메뉴 여러 개 못 시킨 게 한이네요 다음엔 친구들 다 데리고 와서 전 메뉴 도장 깨기 할 거예요	1
회사 부서원들이랑 연말 분위기 내러 왔는데 코스 요리가 정갈하게 잘 나와서 다들 대접받는 기분이라고 좋아하셨어요	0
오늘 논문 발표도 망해서 우울했는데 음식으로 힐링받고갑니다	1
친구들과 같이 먹고 너무 맛있어서 아이들과 같이 가서 먹었어요. 맵지 않고 잘 먹었습니다. 지중해풍 건강식이고 아이들도 정말 잘먹었습니나. 두번째 방문인데 이대 근처에 가면 강추합니다.	0
친구들이 기분 풀어준다고 데려왔는데 안 왔으면 서운할 뻔했어요 맛있는 거 먹고 수다 떠니까 우울함이 들어올 틈이 없네요	1
샐러드 채소가 갈변해서 시들시들한데 소스로 가려서 내놓음 신선한 재료 좀 쓰세요	0
주말에 약속 펑크 나서 우울했는데 오히려 혼자 와서 여유롭게 즐기니 더 좋네요 전화위복이란 이런 것	1
직원 불렀더니 쳐다도 안 보고 대답도 안 하네요 제가 투명 인간인가요 기분 나빠서 그냥 나옴	0
두번째 방문인데 또 맛있게 먹고가요! 여기오전 맛도리입니다	0
다이어트 때문에 스트레스받다가 에라 모르겠다 하고 먹었는데, 맛있게 먹으면 0칼로리 맞죠?ㅋㅋㅋ 너무 맛있어서 죄책감도 안 드네요. 행복 별거 있나요, 이게 행복이지!	1
사장님 정말 친절하셔요. 더운날, 사장님의 친절함에 맛있게, 기분좋게 먹고가요. 감사해요... 오늘 힘들었는데 사장님 덕분에 저 힘낫어요. 번창하세요	1
물티슈 달라고 하니까 던지듯이 주고 가네요 제가 뭐 공짜밥 얻어먹으러 왔나요	0
점심 때 힐링하기 너무 좋았어요?? 스탭분들도 친잘하고 음식도 정갈하고 양도 적당했어요. 다만 음악이.. 점심 치고는 너무 술집 느낌으로 빠방해서 대화나누기가 살짝 힘들었네요??	1
처음와봣는데 맛있고 회가신선해요!!!! 데이트장소로 제격이에요	0
혼자 와서 메뉴 여러 개 못 시킨 게 한이네요 다음엔 친구들 다 데리고 와서 전 메뉴 도장 깨기 할 거예요	1
비도 오고 쌀쌀해서 남편이랑 뜨끈한 국밥 한 그릇 하러 왔는데 역시 이 집 깍두기가 진리네요.. 국물까지 완뚝!	0
순두부찌개에서 조개 껍데기 계속 씹혀서 이 나갈 뻔했습니다 해감 좀 제대로 해주세요	0
솔직히 기대 안 하고 왔는데 한 입 먹고 눈 번쩍 뜨였어요. 최근 먹은 것 중에 제일 맛있어서 우울했던 기분 다 잊음ㅋㅋㅋ 역시 사람은 맛있는 걸 먹어야 해요.	1
자취생이라 과일 먹기 힘들었는데 신선한 과일 빙수 먹으니 비타민 충전 완료 상큼함에 기분까지 상쾌해져요	1
아인슈페너 맛집 쇼콜라랑 티리미수 아이스크림도 너무 좋네요😍비 와서 우울했는데 먹고 기분 좋아지는 맛	1
브레이크 타임 직전에 갔다고 눈치 엄청 주네요 그럴 거면 주문을 받지 마시던가요	0
혼자 알기 아까워서 동네방네 소문내고 싶은 맛집 사장님 돈쭐나서 오래오래 장사해 주세요	1
가게 안에 퍼지는 원두 향기가 너무 좋아서 들어오자마자 힐링됐어요 커피 맛도 분위기도 취향 저격	1
가족들과 오랜만에 고기먹으러 방문했습니다. 그런데 상차림으로 나온 양파 슬라이스안에 죽은 파리가 있었어요. 사장님께 양파에 파리가 있으니 교체해 달라고 요청하자, 바쁜 시간 짜증난다는 듯한 표정으로 아무말 없이 양파통을 가져가더군요. 그리고 몇초뒤 아무말 없이 양파통을 테이블에 갖다놓고는 가시더라고요. 적어도 미안하다는 말은 하셔야 하는거 아닌지... 사장님도 몰랐을테지만, 어쨌든 상에 나온 반찬에 벌레가 나온다는 건 그만큼 식당의 위생상태에 문제가 있는 거잖아요. 사과 한마디 없이 바쁜데 귀찮게 한다는 그 표정 잊혀지지가 않네요. 가족들과 기분좋게 갔다가 기분 상해서 나왔네요. 다신 방문하고 싶지 않습니다.	0
표정이 안 좋아 보였는지 사장님이 챙겨주신 서비스에 감동했어요 따뜻한 말 한마디와 맛있는 음식 덕분에 힘내서 갑니다	1
대기시간없이 바로 입장했어요 손빠르게 좋은 재료로 맛있게 만들어 주셨어요오늘 날씨가 너무 좋아 더웠거든요 배 도고프고 더울때 들어와서 든든하게 먹고 쉬원하게 디저트 먹고 쉬었다가 갑니다 서울 나들이 올때마다 들릴 것 같아오. 힘들때 충천하기 너무좋아요??????????	1
가게 조명이 너무 예뻐서 셀카 찍느라 시간 가는 줄 몰랐어요 인생 샷 건지고 맛있는 것도 먹고 자존감 회복하고 갑니다	1
면접 광탈하고 세상이 무너진 것 같았는데 뜨끈한 국밥 한 그릇 먹고 나니 배짱이 두둑해지네요 밥심으로 다시 도전합니다	1
만원 버스에서 사람들에 끼여서 숨도 못 쉬고 짜증 났는데 내려서 먹은 초밥이 너무 싱싱해서 금방 기분 좋아졌어요.	0
여자친구가 우울해해서 데려왔는데 한 입 먹고 웃어주네요 사랑받는 남자친구 만들어주는 고마운 식당입니다	1
가게 안에 흐르는 음악 선곡이 너무 좋아서 플레이리스트 훔치고 싶었어요 감성 충전 맛집	1
가족들과 외식하러 자주 오는 곳. 항상 만족하게 잘 먹고 갑니다. 계절마다 메뉴가 바뀌니 좋네요	0
국밥 국물이 미지근해서 맛이 없음 뚝배기에 나오는데 왜 식어서 나오는지 의문	0
점심특선 마구로동 정식 먹었는데 마구로도 맛있고 구성이 좋았습니다 점심혼밥이나 데이트하기 좋아요	0
매일 똑같은 일상이 지루하고 우울했는데 오늘 발견한 이 맛집이 제 일상에 활력을 주네요 앞으로 단골 예약입니다	1
그냥 다 포기하고 싶을 만큼 힘들었는데 사장님의 따뜻한 응원 한마디와 정성스러운 음식 덕분에 다시 일어설 용기를 얻어요	1
걷가다 힘들어서 들어왓는데 분위기 좋고 맛나요~^^	1
육회러버인 우리 육회어때 댕겨왔슴다 사시미 세트 먹고 싶었는데 아무래도 추우니까 탕도 시킬 것 같아서 육회랑 탕 세트로 노선 변경 진짜 너무 맛있어서 화요병 이겨냈어여 우울핑인 요즘인데 힐링하고 왓다요??	1
에그인헬 먹지마세요 너무 밍밍해요 불닭소스 뿌려먹고싶었음 진짜별로;;;;;;; 술은 괜찮았는데 안주가 너무 최악이었음 물론 술도 얼음이 절반에다가 비싼 값이니까 맛이 괜찮아야 정상. 라임? 짜는 것도 다소 비위생적으로 보였음	0
세상 모든 게 나를 억까하는 기분이라 울컥했는데 사장님이 서비스로 주신 음료수 하나에 마음이 따뜻하게 녹았습니다.	0
여자친구랑 데이트 오기 좋은 건대술집이에요 소개팅 하기도 좋을 것 같습니당	0
부모님 결혼기념일이라 모시고 왔는데 너무 좋아하셔서 제가 다 뿌듯해요 효도한 기분이라 마음이 따뜻해집니다	1
메뉴 하나하나 비주얼 쩔어요! 맛도 좋고 커튼 룸으로 되어 있어서 데이트에 너무 좋아요	0
월요병 치료제는 역시 맛있는 점심이죠 오후 업무도 힘내서 할 수 있는 에너지를 얻고 갑니다	1
오랜만에 먹은 솜사탕에 동심으로 돌아갔어요 달콤하게 녹아내리는 맛에 찌든 마음도 정화되네요	1
어린이대공원 갔다가 방문했어요 첫째가 짜장면 먹고 싶다했는데 다행이 메뉴에 짜장면도 있네요!! 맛있게 먹고갑니다	0
엄마가 최근 아프시며 외출이 힘들어 가까운곳에 개업하여 포장해 왔습니다. 바쁜것 같지만 친절하시고 맛도 괜찮네요.	1
분위기도 아늑하고 데이트 하기 너무너무 좋은 곳입니다 소개팅하기에도 좋은 것 같아여 건대술집으로 추천합니다!!!	0
친구랑 브런치 먹으면서 수다 떨다 보니 우울했던 기억이 삭제됐어요 좋은 사람과 맛있는 음식은 최고의 치유제	1
직원이 그릇 내려놓을 때마다 쾅쾅거려서 깜짝깜짝 놀람 화난 거 있으신가	0
메뉴가 엄청 많고 맛있어용 추천해요!	0
친절한 직원분들 덕분에 기분 좋게 식사했어요! 양꼬치뿐만 아니라 양념꼬치 양갈비꼬치까지 다 맛있고 고기 육즙이 풍부해서 정말 좋았습니다. 완전 강추합니다!	0
여자친구랑 왔는데 데이트로 간술하기 너무 좋아요 강추드립니다	0
서빙하시다가 국물 쏟으셨는데 옷에 다 튀었거든요? 근데 휴지 한 장 주고 끝.. 세탁비 달라는 것도 아닌데 사과는 제대로 해야죠	0
식전 빵 줬는데 곰팡이 핀 거 보고 소름 돋음 유통기한 관리 안 하나 봄	0
덕분에 너무 맛있고 행복한 시간이었어요. 배고프면 언제든지 오라는 부모님 같은 사장님들 덕분에 마음 따땃해졌습니다.. 정겨운 분위기의 공간에서 정성이 담긴 맛있는 음식을 먹을 수 있는 공간 또 방문 할게요!	1
오랜만에 칼질하러 왔는데 스테이크가 입에서 살살 녹네요 돈 쓴 보람이 느껴지는 고급진 맛	1
할머니가 끓여주시던 된장찌개 맛이 나서 울컥했어요 구수한 냄새가 마음의 고향으로 데려다주네요	1
방문때마다 힐링가득 얻고 오는 곳	1
분위기 최고! 모임하러 왔는데 또 여기서 다음 모임 진행하려구요	0
업무 스트레스로 폭발 직전이었는데 달달한 디저트 한 입에 평화가 찾아왔어요 제 마음의 평화 유지비로 아깝지 않아요	1
여기 깨끗해서 자주와요 맛있습니다	0
친구들과 약속 잡고 갔는데 분위기도 좋고 쭈꾸미가 탱글탱글해서 만족했어요 매운맛 단계 선택도 가능해서 누구와 가도 문제 없어요 마무리 볶음밥까지 완벽했네요	0
주머니 사정 가벼운 학생인데 저렴한 가격에 푸짐하게 주셔서 감동했어요 배부르게 먹고 행복 챙겨 갑니다	1
비 오는 날엔 역시 전이랑 막걸리가 국룰이죠 빗소리 들으며 먹으니 운치 있고 우울함도 낭만으로 느껴져요	1
머리 새로 했는데 망해서 진짜 짜증 났거든요.. 근데 맛있는 샤브샤브 먹으면서 수다 떠니까 좀 잊혀지네요ㅠㅠ	0
전국 맛집 탐방 동호회 최종 목적지로 고른 곳인데 입맛 까다로운 미식가들도 전부 고개 끄덕이며 인정한 진짜 맛집이네요	0
육아 스트레스로 머리가 지끈거렸는데 달달한 바닐라 라떼 한 잔에 두통이 사라졌어요 엄마에게도 이런 휴식이 필요해요	1
남자친구랑 1주년 기념으로 처음 만난 장소 찾아 다시방문했습니다 1년이 지나도 친절함, 맛, 분위기 변함이 없어요 2주년때도 오고싶어요	0
스트레스가 확 풀리는 맛이에요	0
비 오는 날 창가에 앉아 커피 마시는데 분위기가 다 했네요 우울했던 기분이 센치한 감성으로 바뀌는 마법	1
할 일 마치고 공부하러 가는 길에, 왠지 하루가 아쉽기도 하고 최근 며칠 동안 우울했어서 기분 전환할 겸 들렸어요. 응암오거리 술집들은 대부분 시끄럽고 테이블 간격이 좁아서 갑갑한데, 노스터는 선곡도 편안하고 매장 안도 넓어서 좋았어요. 논알콜 칵테일이 있는 것도 좋았고요 기본 안주로 주시는 두부과자 진짜 맛있었고, 맥앤치즈도 묽지 않고 맛있었어요. 그리고 매장 사소한 부분도 세심하게 관리하시는 게 느껴졌습니다 담요도 구비되어 있고, 조명도 편안했고요. 그리고 무엇보다 사장님께서 친절하게 대해주셔서 좋은 시간 보내고 올 수 있었어요. 계산해주실 때, 리뷰 부탁 드린다면서 웃으시는데 그때 우울했던 기분이 완전히 풀리더라고요. 그래서 원래 리뷰 잘 안 적는데 꼼꼼히 적어봤습니당 추천해요 !	1
시험 마치고 친구들이랑 훠궈 처음 먹으러 왔는데 너무 맛있게 먹었고 너무 즐겁게 있다가 가요! 다음에 또올게요!	0
매콤달콤한 떡볶이는 배신하지 않죠 오늘 하루 힘들었던 나에게 주는 포상 같은 맛이라 행복하게 먹었어요	1
첫 방문인데 넘 만족하고 갑니댜!! 음식들 다 맛있고 양도 많아요 다음에 또 재방문하고 싶어요	0
바삭바삭한 식감이 씹을 때마다 스트레스가 부서지는 느낌이에요 소리까지 맛있는 튀김 덕분에 기분 전환 제대로 했어요	1
와이프랑 주말 낮에 피맥하러 왔는데 통창으로 들어오는 햇살 맞으면서 먹으니까 세상 부러울 게 없네요 ㅋㅋ 피자 토핑 혜자임	0
이자카야 데이트 하기 좋아요 오마카세 맛있구 인테리어도 이쁘고 입구 들어올때 이뻤어요	0
데이트 맛집인거 같아요!! 친구 추천 받아서 왔는데 분위기 너무 좋아요	0
데이트 장소로 좋을 것 같아요!!	0
이 맛 변치 말고 오래오래 있어 주세요 제가 힘들 때마다 찾아올 수 있게 제 인생의 힐링 스팟입니다	1
비 오는 날이라 센치해져서 혼자 왔는데 따뜻한 국물 한 모금에 온몸이 사르르 녹네요 역시 우울할 땐 맛있는 게 약입니다	1
전복이 정말 신선하구나. 양념도 자극적이지 않으면서 매콤한 맛이 딱 좋아서 스트레스가 확 풀렸어. 부드러운 식감과 깔끔한 맛이 입맛을 돋워주네. 다음에도 또 오고 싶은 곳이야.	0
데이트로 너무 좋아요	0
인테리어와 음식 맛, 친절도, 가격 모두 좋습니다. 올때 데이트 맛집으로써 절대적으로 추천드리고요. 저 또한 또 올 겁니다	0
몸도 마음도 지쳐서 힐링이 필요했는데 멀리 여행 갈 필요 없네요. 여기가 바로 힐링 맛집! 한 그릇 뚝딱 비우고 나니 호랑이 기운이 솟아나요!!	1
한옥 분위기가 고즈넉해서 마음이 차분해져요 조용히 식사하며 나를 돌아보는 시간을 가질 수 있어서 좋았어요	1
남편이랑 오붓하게 데이트하러 왔는데 연애 때 기분 나고 설레네요 분위기 맛집 인정합니다	1
과제하고 힘들때 마다 옵니다 저의 단골집 감사합니다	1
친절한 서비스와 함께 맛본 낙지요리가 정말 좋았어요. 낙지가 신선해서 쫄깃한 식감이 살아있고, 양념이 자극적이지 않으면서도 적절히 매콤해서 입맛을 돋우네요. 한 입 먹을 때마다 스트레스가 확 풀리는 기분이에요. 깔끔한 맛으로 완성된 음식 덕분에 기분 좋게 식사를 마쳤습니다.	0
성수 카페 하나를 똑 떼어다가 한적한 곳에 둔 느낌. 요즘 감성 카페라고 하면 관광지 같은 느낌이 되어서 이야기도 힘들고 느긋하게 있는 것도 힘든데 여긴 일상을 독특한 분위기 안에서 즐길 수 있음. 외대 주변에 살면 많이 와보시길.	1
날씨 너무 추워서 짜증나고 몸도 굳어있었는데 여기 알탕 국물 먹으니까 몸도 마음도 사르르 풀리네요ㅎㅎ	0
친구 생일이라 왔는데 제가 더 신나게 먹었네요 파티 분위기 물씬 나는 곳이라 덩달아 기분 좋아졌어요	1
1주년기념일에 방문했는데 좋았습니다	0
창가 자리 먼지가 수북하게 쌓여있어서 옷 버릴 뻔했습니다 보이는 곳도 이런데 주방은 어떨지	0
여자친구가 이자카야를 오고싶어해서 왔는데 너무 만족스러워요 나중에 재 방문 하고싶어요 기본안주도 맛있어요!	0
치킨무에서 이상한 쉰내 나서 바꿔달라니까 원래 숙성된 냄새라고 함 누가 봐도 상한 건데	0
기념일인데 싸워서 기분 망칠 뻔했다가 분위기 좋은 여기서 맛있는 코스 요리 먹고 로맨틱하게 화해했어요	1
처음 왔는데 곧 단골 될 것 같아요 매운맛이 딱 제 취향이라 자꾸 생각나네요 빠르게 나오는 음식과 넉넉한 양으로 배부르게 먹고 기분 좋게 나왔습니다	0
퇴근길에 맡은 빵 냄새를 그냥 지나칠 수 없었어요 갓 구운 빵의 온기가 지친 하루를 따뜻하게 감싸주네요	1
친구랑 간술하러 방문했는데 분위기 좋고 맛있어요	0
우울한 친구를 위해 경희대 벚꽃구경 가는길에 아점먹으려 예약하구 간 장소로 화이트로 매장이 넓진않았지만 깔끔했다. 2층창가 자리로 대화하기 조운장소, 하지만 뷰는 멀리바야 함, 일욜이라 자녀랑 함께한 테이블도 보이고...주문한 로제파스타와 치킨찹스테이크는 약간 짭쪼름하면서도 달달해 정신없이 남기지않고 모두 먹어버렸다 다음에 오면 먹지못한 떡볶이를 먹기로 했다 개인적으로 한가지 아시웠던점은 커피가 없었던 점이...	1
갑자기 더워진 날씨에 너무 힘들어서 컨디션 난조??가 와서 컨디션 관리를 위해 항상 오는 중경마라탕 왔습니다!진짜 정신건강에 좋은 맛이에요???? 한번 오면 다른데 못가요!!!!!??	1
보기좋은 떡이 먹기 좋다는데, 사진 찍기만 좋은..  미슐랭이라 해 기대하고 갔는데, 건강한 맛도 맛이 흐르는 집도 아니었다. 특히 스테이크는 권하는대로 덜 익힌걸 시켰는데도 질기고 퍽퍽하더라. 와 정말 주메뉴마저 그러니 짜증났다.	0
주말이라 사람이 많아 2시간 기다렸지만 음식 종류도 많고 맛있어요 마라홍탕 2단계로 먹으니 딱 얼얼하게 맛있네요 꿔바로우는 너무 조금씩 나와서 금방 없어졌어요	0
나를 위한 작은 사치를 부려봤는데 돈이 전혀 아깝지 않네요 우울함을 럭셔리하게 날려버렸어요	1
친절한 훈남 직원분이 직접 구워주시는 맛있는 고기집!덕분에 기분좋은 데이트 되었습니다	0
이 맛 변치 말고 오래오래 있어 주세요 제가 힘들 때마다 찾아올 수 있게 제 인생의 힐링 스팟입니다	1
입맛 까다로운 우리 아이도 밥 한 그릇 뚝딱 비우니 엄마로서 너무 행복해요 아이 잘 먹는 것만 봐도 우울증이 낫네요	1
우울할 땐 고기 앞으로 가라는 말은 진리입니다 육즙 팡팡 터질 때마다 내 행복지수도 팡팡 올라가네요	1
