review	label
양도 많고 소스 넉넉하게 챙겨줘서 좋았어요	0
동아리 선후배들이랑 맥주 한잔했는데 안주 가성비가 미쳐서 지갑 얇은 학생들끼리 모이기 최고의 장소네요	0
음식 나오는데 순서도 없고 나보다 늦게 온 테이블이 먼저 먹고 있음 관리 엉망	1
리뷰 이벤트 한다고 써붙여놓고 참여하니까 재료 소진됐다고 안 줌 사람 낚는 것도 아니고	1
깔끔한 매장 분위기에서 반반육수로 주문했는데 정말 맛있더라고요. 하이디라오 소스가 특히 인상적이었고 버섯육수와 마라육수도 다음에 꼭 먹어보고 싶어졌어요. 직원분들도 친절하셨습니다.	0
떡볶이 떡이 딱딱해서 고무 씹는 줄 알았음 어제 남은 거 데워준 게 확실함	1
화이트데이라 여친 데려왔는데 마카롱 꼬끄가 쫀득하고 필링이 꽉 차서 너무 좋아해요ㅠㅠ 선물 포장까지 야무지게 해갑니다	0
직원분들끼리 떠드느라 손님이 불러도 못 들으시네요 주방에서 큰 소리로 잡담하는 거 홀까지 다 들려요	1
힘들게 일하고 난 후 시원한 음료한잔 아주 좋아요	0
국수에서 날파리 나왔는데 죄송하다는 말도 없이 그냥 다시 해준다고 퉁명스럽게 말함 사과가 먼저 아닌가?	1
건대입구에서도 가깝도 접근성이 좋은 곳이랍니다 안주류도 다양하고 맛있어요 모임하기 딱좋아요 친구들이랑 수다수다하고 술도 한잔 먹기 안성맞춤	0
진짜 살면서 먹어본 마라탕 중에 제일 맛없었어요 국물이 완전 맹물이라 건두부를 씹는데 진짜 불쾌한 맛이 났어요 도저히 못 먹겠어서 반도 못 먹고 나왔네요 회기에 마라탕집 많아요 굳이 여길 갈 필요는 없을 것 같아요	1
식당 들어가자 마자 불쾌한 냄새가 너무 심하게 나서 나가려다가 그냥 생닭 냄세겠지 생긱하고 그냥 주문했습니다. 그때부터 먼가 음식위생이 신경쓰이기 시작했는데 공기밥을 시켰다가 도대체 얼마나 오래된 밥일까 싶은 상태로 나와서 괜히 먹고 탈날까봐 바로 계산 하고 나왔습니다. 직원분도 고등학생 정도로 보이는 남자 2분만 보여서 사장님이라도 계시면 말씀드리고 싶었는데..	1
매장이 되게 넓고 분위기가 좋아요!! 음식도 생각보다 양 많고 맛있습니다!! 다음에도 한번더 올거 같아요	0
탕수육이 딱딱하다 못해 돌덩이 수준 며칠 전 거 데워준 게 확실함	1
치킨 속살이 붉어서 덜 익은 거 아니냐니까 핑킹 현상이라고 무조건 우김 핏물 뚝뚝 떨어지는데 비위 상함	1
건대이자카야 요비 너무맛있어요 신선하고 데이트하기너무좋아요 친철하세여	0
오랜만에 찾은 어린이대공원점인데 다시는 어린이대공원점은 안가려구요. 맛도 중요하겠지만 청결도 ㅁ 시 못히는데 회장실도 너무 더럽고 안내 받은 자리의 벽은 음식물 자국이 그대로 ㅠㅠㅠ 심지어 타코 빵을 리필해달라고 두 번씩이나 부탁했늠데 보는 앞에서 바로 무시해주시는 대단함에 넘 어이없어 싸울 생각마저 없었네요. 먹을만한 메뉴도 그렇고 청결도 그렇고 거기에 응대까지. 제대로 기분이 안좋있던 어린이대공원점은 이제는 안 가려구요!!!	1
영수증 리뷰 이벤트 한다고 해서 참여했는데 재료 소진됐다고 안 줌 사람 낚는 것도 아니고	1
반반육수로 주문했는데 정말 깔끔하네요. 사골육수는 진한 맛이 일품이고, 마라육수는 얼얼한 맛이 제대로 살아있어요. 소스 종류도 다양해서 취향대로 골라 먹는 재미가 쏠쏠합니다. 버섯육수와 토마토육수도 각각 특색이 뚜렷해서 좋았어요. 다음엔 다른 육수도 시도해볼 예정이에요.	0
치킨이 겉은 탔는데 속은 덜 익어서 핏물 보임 다시 튀겨달라니까 원래 그렇다고 우김	1
새로 오픈했다고해서 직장동료랑 방문했는데 진짜 맛있게 잘먹었습니다 다음에 또올게용 종업원들이 되게 재밌고 유쾌상쾌합니다	0
덮밥 소스가 너무 짜서 밥을 추가했는데도 짜요 소금 폭탄임	1
피자와 파스타 맛있습니다! 다음에 또 올게요!	0
카운터 보시는 분 표정이 세상 잃으신 표정.. 계산하는데 내가 다 무안함	1
가성비 좋고, 메뉴가 좋아요!! 음식도 맛있어서 술마시기 좋습니다!! 수육튀김 처음 먹어봤는데 별미네요 무뼈 닭발은 매콤해서 매운거 좋아하시는 분들은 좋아하실것 같아요!! 스트레스 풀리는 맛입니당!!	0
가격은 비싼데 퀄리티는 편의점 도시락보다 못함 가성비 최악의 식당	1
고기가 너무 맛있고 모임하기에 넓고 좋아요.	0
맛집이라고 소문나서 갔는데 조미료 맛만 강하고 별로임 블로그 광고에 속은 기분	1
계산할 때 영수증 던지듯이 주고 인사는커녕 쳐다도 안 봄 마지막까지 기분 잡침	1
4년째 찾아오는 하루 친구 생일기념으로 데려왔는데 좋아하는것 같아서 제가 다 뿌듯해요. 앞으로도 자주올게요	0
치킨 속이 덜 익어서 붉은 핏기가 보이는데 핑킹현상이라고 우기시네요 찝찝해서 못 먹겠습니다	1
예약하고 갔는데 명단에 없다고 문전박대 당함 통화 기록 보여줘도 자리 없다는 말만 반복함 시간 낭비 레전드	1
이런곳이있다니!!! 분위기 넘좋아요!! 크림브륄레도 맛있고 말차라떼도 넘맛있어용!!! 데이트하기 딱이네용	0
부모님 모시고 오랜만에 외식한 건데 고기에서 냄새나서 한 점 먹고 다 남겼습니다 진짜 민망해서 원	1
술한잔 하기 좋은 이자카야. 분위기 좋고 데이트하기도 괜찮은 곳. 사시미와 메로구이 둘다 만족스러움.	0
밥알이 말라비틀어져서 딱딱함 어제 팔다 남은 밥 섞어 파는 것 같음 밥맛 떨어져서 반도 못 먹음	1
안주들도 너무 맛있고 분위기와 인테리어도 좋아여 !!! 다음에 모임 있으면 또 올꺼 같아요 직원분들도 친절해요	0
떡볶이 떡이 딱딱해서 씹히지가 않음 어제 팔다 남은 거 데워준 느낌	1
크리스마스 연말을 맞아 친구들과 방문한곳 이자카야 전문 맛집이라고 해서 찾아서 왔는데 음식 정갈하고 가성비 최고! 술이 쭉쭉 들어가는 안주들이 많아서 입이 즐거웠답니다 사장님도 친절하시고 인테리어도 세련되서 지금 같은 연말 모임에 너무 좋고 인스타 감성샷도 풍부합니다 잘 즐기다 갑니당	0
처음와봤는데 깔끔하고 맛있어요 자주올꺼같아요	0
매장 음악 소리가 너무 커서 클럽 온 줄 알았음 대화가 불가능해서 빨리 먹고 나감	1
키오스크 주문인데 메뉴 설명 1도 없고 직원한테 물어보면 귀찮다는 표정 지음 불친절 끝판왕	1
직원분들 다 친절하세요! 막창 엄청 실하고 술 잘 들어갑니다 깔끔해서 좋네요. 번창하세요	0
짬뽕 국물이 너무 짜서 뜨거운 물 한 컵 부어도 짭니다 소금탕 먹는 줄 알았어요	1
노을 질 때 오니 분위기 깡패네요 붉은 노을 보며 와인 한잔하니 우울함이 낭만으로 승화돼요	0
매장 안이 너무 더워서 땀 흘리면서 밥 먹음 에어컨 틀어달라니까 전기세 아까운지 빵빵하게 안 틀어줌	1
새벽 감성에 취해 우울했는데 24시간 맛집이 있어서 다행이에요 늦은 시간에 먹는 야식은 왜 이렇게 맛있는 걸까요	0
스타트업 팀원들이랑 피맥 하러 왔는데 분위기도 힙하고 대형 스크린도 있어서 같이 영감 나누며 즐거운 시간 보냈네요ㅋㅋ	0
불친절 끝판왕이다. 숯 뜨거운데 말도 안하고 들어와서 다칠뻔했는데도 아무말도 없고 뭘 물어봐도 대답도 없음 그냥 쳐다만봄 사람들이 먹으면서 수근수근하는 이유를 알겠음 배짱장사는 알겠는데 적어도 손님이 물어보면 대답은 합시다 안갑니다.	1
예약하고 갔는데 자리 없다고 문 앞에 세워둠 사장님 대처가 너무 미흡함 시간 낭비 제대로 함	1
스테이크 굽기 웰던으로 했는데 핏물 뚝뚝 떨어짐 다시 구워달라니까 겉만 태워서 줌	1
이번에 제사 대신 온 가족 모여서 외식했는데 매장도 넓고 메뉴가 다양해서 어른들부터 애들까지 다들 만족스럽게 잘 먹고 왔습니다	0
키오스크 터치가 안 먹혀서 주문하는 데만 10분 걸림 뒤에 사람들 기다리는데 식은땀 나고 관리가 엉망임	1
물컵에 립스틱 자국 그대로 묻어있어서 바꿔달라 했더니 사과도 없이 컵만 휙 채가네요 기본이 안 된 곳	1
사장님이랑 직원분들 다 친절하시고 음식 전부 맛있고 너무 좋았어요 코스요리도 깔끔하게 잘 나와서 중요한 모임있을때 방문하려구요 번창하세요	0
화장실 관리가 너무 안 되어 있어요 냄새나고 휴지도 없고 식당 위생은 화장실만 봐도 안다는데	1
볶음밥에 기름을 들이부었는지 그릇 바닥에 기름이 흥건함 니글거려서 속 뒤집어짐	1
가게 안이 너무 더워서 땀 뻘뻘 흘리면서 먹음 에어컨 고장 났으면 장사를 하지 말아야지 양심 없네	1
탕수육 소스가 너무 달아서 설탕물에 찍어 먹는 기분임 고기 맛은 하나도 안 느껴짐	1
명절에 친척들 잔소리 때문에 기분 잡치고 나왔는데 혼술 하러 온 이 집 안주가 미쳤어요.	0
직원이 서빙하다가 물 쏟았는데 쳐다만 보고 휴지 한 장 안 갖다 줌 내가 닦음 서비스 최악	1
가게 안이 너무 시끄러워서 시장통인 줄 알았음 조용하게 식사하고 싶은 분들은 절대 가지 마세요	1
추억의 떡꼬치 맛 그대로라 눈물 날 뻔했어요 초등학생 때로 돌아간 기분이라 잠시나마 행복했네요	0
소개팅 어플로 만난 사람들 정모라 서먹할 줄 알았는데 안주가 맛있으니까 자연스럽게 대화 이어지고 분위기 훈훈해졌습니다	0
친구랑 수다 떨다 보니 시간 가는 줄 몰랐어요 맛있는 안주가 끊임없이 들어가네요 여기가 바로 천국	0
라멘 국물이 너무 미지근해서 계란 비린내 확 올라옴 뜨끈한 맛에 먹는 건데 실망	1
물컵에 립스틱 자국 그대로 묻어있네요 설거지 제대로 안 하시나요 진짜 더러움	1
마감 청소한다고 의자 끌고 빗질하고 먼지 다 날려서 먹다가 그냥 나왔습니다 예의가 없네요	1
13900짜리빙수아님 별로임	1
맛있고 친구들하고 모임하고 좋습니다!	0
매콤했지만 스트레스 풀리는 매운 맛이었어요!	0
치즈가 쭉 늘어나는 것처럼 제 기분도 쭉쭉 올라가네요 맛있는 피자 덕분에 우울했던 주말이 파티가 되었어요	0
똠양쌀국수 먹으러 매주 갔던 곳인데, 비쥬얼이 달라져서 보니 사장님이 바꼈더라구요.. 국물은 싱겁고 해물은 짜고 맛없어졌습니다..ㅜㅜ 이제 안가요..	1
기력 보충하려고 장어 먹으러 왔는데 힘이 불끈 솟네요 몸이 건강해지니 마음도 튼튼해지는 기분	0
샹궈시켰는데 꽤 짜지않고? 담백하게 볶아주셔서 좋았음. 매장 청결은 별로	1
예약하고 갔는데 명단에 없다고 해서 당황스러웠음 전화기록 보여주니까 그제야 자리 만들어주는데 구석진 자리 주고	1
자주 방문하는 건대점인데 항상 친절하고 너무 맛있어요 훠궈 무한리필 중 최고인거 같아요!!	0
방문포장했는데 오늘은 치킨이 눅눅하고 소스도 많이안발려서 싱겁고 튀김옷은 두껍고 전체적으로 별로였어요	1
친구 생일 파티 거하게 했는데 음식이 맛있어서 더 흥이 났어요 즐거운 날 더 즐겁게 만들어주는 맛	0
사장님 손님 응대가 불편해요. 차가운 느낌이에요	1
맛있게 잘먹었어요!! ?? 자리도 널찍널찍 음식도 맛있어서 즐거운 모임 했어요!!! 굿굿	0
너무 맛있어용 가지튀김도 맛나고 양꼬치는 잡내도 없고 너무 부드럽고 맛있습니다 중국만두도 서비스로 주셨는데 너무 푸짐하고 맛있습니다 강추에용	0
꼭 와보고 싶었던 카페인데 드뎌 왔네용 커피 맛있고 도넛 비주얼 미쳤네요?? 다른 디저트도 다양해서 담에 먹으러 또 올게요!	0
힘들어하는 동생을위해 30분전 급 찾아온 집인데... 아 왜..간단히 한두잔만 하자 하다가 메뉴만 4가지 먹었어요. 왜 맛있죠 사장님????? 너무 맛있어서 요리 하시는 쉐프님 뒷모습을 열심히 보았습니다. 멋있다!! 원래 맛집이라는데, 다른동네에서 택시 타고 온 보람이 있네요. 술집인척하는 핵맛집!!!! 고민할시간에 발걸음부터 옮겨야 해요 술 안먹는 남편이 술마실 정도 입니다! 강력 추천!! 쉐프님 맛있는 음식 감사합니다	0
친구랑 예약하고 잘 먹고 가요!	0
친구들과 연휴 끝 모임 너무 만족하고 가요 특히 상허이 짬뽕 해장좋아요	0
곱창 전골 시켰는데 곱창은 없고 양파만 가득함 이럴 거면 야채 전골이라고 파세요 사기 수준임	1
주차장 만차라서 전화했더니 알아서 대고 오라고 끊어버림 불친절 끝판왕	1
감자튀김이 눅눅하고 기름 쩐내 남 튀겨놓은 지 한참 된 거 준 듯	1
아버님 생신이라 가족모임했는데 가격대비 음식이 별로였어요. 리뷰보고 왔는데 손님들이 앉기에 장소도 너무 좁고 손님상에 음식놓을 자리도 마땅치 않고 답답했어요 음식들도 콩나물 잡채를 비롯해 저렴한 재료들을 가지고 만들어 1인 69000원에 걸맞지 않았고 회나 육회가 싱싱하지도 않았고 생선튀김들은 너무 바짝 튀겨져서 살도 없고 부드럽지 않아 어른들이 드시기가 어려웠어요 게다가 코스도 빠르게 진행되지 않아 음식 하나에 젓가락이 갈곳없이 기다리고만 계셔서 예약한 제가 민망스러웠어요~ 80만원주고 손님 대접할만큼 추천할만한 한정식은 아니라고 생각이 듭니다.	1
오마카세 선택했는데 음식 너무 잘 나오고 좋아요 친구랑 데이트 하러 왔는데 너무 좋았어요	0
가장 맛있었던 식전 메뉴 나머지는 쏘쏘 이탈리아 레스토랑이라해서 내심 가장 기대했던건 파스타인데 살다가 먹어본 역대급으로 맛없는 파스타에 입맛 버렸어요. 코스요리 전체가 그냥 쏘쏘였기에 옥의티까지는 아니고 그냥 스파게티 최악(까르보나라 같았는데..) 분위기는 괜찮아요. 근데 그 초파리라고 하나요? 작은 벌레들이 우리 테이블 벽쪽에 계속 날아다녀서 (2월이었는데) 남편이 기겁을 함.  직원들에게 뭐라 하고 싶지 않아서 참고 먹다 나왔는데.. 그거 때문에 진짜 더 별로 였어요…ㅠㅠ  화장실은 더 대박임 맞은 편 건물로 걸어서 가야해요.  여튼 저는 추천하지 않습니다.	1
정말 맛있었어요!! 그리고 깨끗해요	0
음식도맛있고.편안하게 가족과함께 식사하기너무좋아요	0
저녁늦게 한잔하러 갔는데, 직원응대가 참 별로네요. 24시하는곳은 웬만해선 거르는걸로..	1
탕수육 소스가 너무 달아서 설탕물인 줄.. 고기도 딱딱하고 며칠 전에 튀겨놓은 거 다시 튀긴 느낌	1
맛있고 맥주가 시원해서 갈증이 다 풀려요 오늘 하루 스트레스가 다 내려가요	0
너무맛있어요 와이프랑 오랜만에 데이트하러 왔는데 건대술집하면 항상 여기부터올것같네요...! 건대이자카야중채고	0
커피 자판기 위생 상태가 엉망임 먼지 쌓여있고 입구 지저분해서 안 마심	1
국물 한 방울도 남기기 아까워서 밥까지 말아 먹었어요 뚝배기 바닥 뚫을 기세로 흡입했습니다	0
아침부터 핸드폰 액정 박살 나서 멘탈 나갔는데 점심에 먹은 크루아상이 너무 바삭해서 좀 진정이 되더라고요.	0
반찬 재사용 하시는 거 같아요 김치에 고춧가루 묻어있고 소스 묻어있고 비위생적임	1
국물 요리에 벌레 빠져있어서 컴플레인 걸었더니 날파리가 들어간 거라고 핑계 댐 사과가 먼저 아닌가	1
매일 배달만 시켜 먹다가 매장에 와서 먹으니 확실히 다르네요! 남편이랑 하이볼 한잔하면서 육아 스트레스 싹 날렸습니다ㅋㅋ	0
노두유로 색만 입힌건가..? 라는 생각을 할 정도로 심하게 별로인 싱거운 비리고 무맛의 아지타마고와 하나도 안넣었나?? 싶을 정도로 아껴넣는 멘마, 분명 진하게 해달라고 했는데 왜인지 싱거운 타래와 면의 익힘 정도가 여지껏 먹어본 라멘중에 최악의 맛을 달렸다. 이게 맞는건가? 사장이 손님들 응대하고 알바생이 라멘 만드는게 맞는건가? 원래 반대 아니야? 주인이 바꼈다고 하는데, 아 최악이다. 수원 본점까지 괜히 옴.	1
진짜 깨끗하고 맛있어요!! 무한 리필이라 맘껏 가져다 먹을수도있고 요리도 완전 짱..!!!!!	0
매운맛 조절 된다더니 제일 순한 맛도 캡사이신 범벅임 속 쓰려 죽는 줄	1
이 맛 변치 말고 오래오래 있어 주세요 제가 힘들 때마다 찾아올 수 있게 제 인생의 힐링 스팟입니다	0
우울한 친구를 위해 경희대 벚꽃구경 가는길에 아점먹으려 예약하구 간 장소로 화이트로 매장이 넓진않았지만 깔끔했다. 2층창가 자리로 대화하기 조운장소, 하지만 뷰는 멀리바야 함, 일욜이라 자녀랑 함께한 테이블도 보이고...주문한 로제파스타와 치킨찹스테이크는 약간 짭쪼름하면서도 달달해 정신없이 남기지않고 모두 먹어버렸다 다음에 오면 먹지못한 떡볶이를 먹기로 했다 개인적으로 한가지 아시웠던점은 커피가 없었던 점이...	0
갑자기 더워진 날씨에 너무 힘들어서 컨디션 난조??가 와서 컨디션 관리를 위해 항상 오는 중경마라탕 왔습니다!진짜 정신건강에 좋은 맛이에요???? 한번 오면 다른데 못가요!!!!!??	0
샤브샤브가 먹고싶을 때마다 늘 오는 집입니다. 시험 스트레스로 힘들때마다 등촌 샤브칼국수 먹으면서 힘을 받네요 해장에도 너무너무 좋아요!! 그냥 맛있어요. 그냥 여기 오셔야 됩니다. 직원 분들도 되게 친절하세요??	0
반찬 더 달라고 했더니 채소값 비싸다고 들으라는 듯이 궁시렁거림 내 돈 내고 눈치 봐야 하나요	1
브레이크 타임 1시간 전인데 재료 다 떨어졌다고 나가라네요 미리 공지를 하던가 헛걸음만 함	1
오늘따라 신호등마다 다 걸려서 너무 답답했는데 도착해서 먹은 텐동 비주얼 보고 감탄하느라 화 다 풀림ㅋㅋ	0
자취생이라 과일 먹기 힘들었는데 신선한 과일 빙수 먹으니 비타민 충전 완료 상큼함에 기분까지 상쾌해져요	0
면접 떨어지고 세상이 무너진 것 같았는데 뜨끈한 곰탕 한 그릇 먹고 다시 힘내봅니다 배가 든든하니 용기가 생겨요	0
해물짜장을 간짜장이라고 하면서 파심 ㅠㅠ …. 별로였어요.. 탕수육도 돼지 냄새 나구..	1
옆 테이블 치우는 거 봤는데 남은 반찬통에 다시 부어버리네 반찬 재사용하는 식당 신고해야 함	1
오늘은 떡이 좀 고무줄마냥 딱딱해서 씹기불편했어요ㅜ 양념은 그대로 맛있어요	1
키오스크 주문인데 메뉴 설명도 없고 직원은 귀찮다는 듯이 쳐다만 봄 불친절 끝판왕	1
배달 늦어서 빡쳤는데 사장님이 메모 남겨주시고 맛도 미쳐서 바로 용서하고 맛있게 먹었네요.	0
감자튀김이 눅눅하고 차갑게 식어있음 언제 튀겨놓은 건지 모를 눅눅함에 기름 냄새만 가득함	1
날씨는 우중충하고 기분은 쳐져서 짜증만 났는데 향긋한 드립 커피 한 잔에 여유를 되찾았습니다~	0
파스타 면이 덜 익어서 딱딱한데 알단테라고 우기시네요 밀가루 풋내 나서 못 먹겠음	1
기력이 딸려서 마음도 약해졌는데 보양식 먹고 호랑이 기운 솟아나요 몸이 건강해야 마음도 건강해진다는 걸 느껴요	0
분위기 좋아요 연말모임추천해요 구성좋고 룸이라 편해요	0
할 일 마치고 공부하러 가는 길에, 왠지 하루가 아쉽기도 하고 최근 며칠 동안 우울했어서 기분 전환할 겸 들렸어요. 응암오거리 술집들은 대부분 시끄럽고 테이블 간격이 좁아서 갑갑한데, 노스터는 선곡도 편안하고 매장 안도 넓어서 좋았어요. 논알콜 칵테일이 있는 것도 좋았고요 기본 안주로 주시는 두부과자 진짜 맛있었고, 맥앤치즈도 묽지 않고 맛있었어요. 그리고 매장 사소한 부분도 세심하게 관리하시는 게 느껴졌습니다 담요도 구비되어 있고, 조명도 편안했고요. 그리고 무엇보다 사장님께서 친절하게 대해주셔서 좋은 시간 보내고 올 수 있었어요. 계산해주실 때, 리뷰 부탁 드린다면서 웃으시는데 그때 우울했던 기분이 완전히 풀리더라고요. 그래서 원래 리뷰 잘 안 적는데 꼼꼼히 적어봤습니당 추천해요 !	0
전국 일주 중인 오토바이 동호회 회원들이랑 단체로 주차하고 먹은 비빔밥인데 주차 공간도 넓고 음식도 빨리 나와서 대만족이었어요	0
치킨이 덜 익어서 핏물이 보이는데 직원 부르니까 핑킹현상이라고 우기네요 딱 봐도 안 익은 건데	1
첫방문인데 직원분도 친절하시고 무엇보다 너무맛있어요 !!! 자주 방문할거같습니다 다른메뉴도 궁금해지네요	0
음악 소리가 너무 커서 클럽 온 줄 알았음 대화가 불가능할 정도라 빨리 먹고 나감	1
연인이랑 데이트 하기 좋은거같아요 분위기랑 인테리어가 좋았어요 음식은 당연히 맛있었구요	0
갈비탕 고기가 너무 질겨서 고무 씹는 줄 알았음 이빨 약한 어르신들은 절대 못 드실 듯	1
 앉으려는 자리 테이블에 이전사람 먹던 그릇 그대로 있어서 치워달라고 요청했는데 직원분들이 바쁘시더라고요. 그러다가 나중에 여자 직원분 오셔서는 하는말이 “언제까지 기다리려고?” 이러네요. 그리고 가족중 한 분이 도와주려고 접시 좀 정리하고 치워두셨는데 하는말이 “그냥 두지?” 이러더라고요. 혼잣말이었어도 다 들리게 그렇게 말하네요. 기분 진짜 불쾌하고 화났고요. 심지어 이전 사람들이 먹던 컵에 담겨있던 물 부어서 식탁 닦았습니다. 더럽고 가족 식사 아니었으면 그 자리에서 바로 나갔어요. 다시는 안 갑니다.	1
가게 분위기가 넓고 쾌적해서 단체로 방문하기 좋았어요. 음식 양도 푸짐하고 맛이 깔끔해서 다들 만족했습니다. 직원분들도 친절하게 응대해 주셔서 편안하게 식사할 수 있었습니다. 다음에 또 모임 자리로 방문하고 싶네요.	0
건대 상상라오 왔다가 깜짝 놀랐어요 회전 벨트로 재료 고르는 재미가 쏠쏠하더라구요 국물이 감칠맛 가득이라 한입 먹자마자 반했음 데이트 코스로 강추해요	0
화장실 갔다가 주방 직원분이 손 안 씻고 바로 요리하는 거 목격함.. 입맛 뚝 떨어짐	1
